기준연월,가맹점명,개설일자,업종,주소,이용건수구간,이용금액구간,건당평균이용금액구간,월요일이용건수비중,화요일이용건수비중,수요일이용건수비중,목요일이용건수비중,금요일이용건수비중,토요일이용건수비중,일요일이용건수비중,5시11시이용건수비중,12시13시이용건수비중,14시17시이용건수비중,18시22시이용건수비중,23시4시이용건수비중,현지인이용건수비중,최근12개월남성회원수비중,최근12개월여성회원수비중,최근12개월20대이하회원수비중,최근12개월30대회원수비중,최근12개월40대회원수비중,최근12개월50대회원수비중,최근12개월60대이상회원수비중,주말이용건수비중,평일이용건수비중,정보,위도,경도,재방문율 평균,리뷰키워드_20개
202308,협재김씨술생활집,20191028,단품요리 전문,제주 제주시 한림읍 협재리 1586번지 2층,상위 50~75%,상위 50~75%,상위 25~50%,0.12,0.18,0.2,0.08,0.18,0.12,0.12,0.0,0.0,0.0,0.62,0.38,0.08,0.51,0.49,0.51,0.33,0.09,0.05,0.01,0.76,0.24,"202308 기준 '협재김씨술생활집'(주소: 제주 제주시 한림읍 협재리 1586번지 2층)은/는 20191028에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.0%, 18~22시 0.62%, 23~4시 0.38%입니다. 요일별 이용 비중은 월요일 0.12, 화요일 0.18, 수요일 0.2, 목요일 0.08, 금요일 0.18, 토요일 0.12, 일요일 0.12입니다. 평일 0.24, 주말0.76현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.51, 여성 회원 비중은 0.49 입니다. 연령대별 회원 비중은 20대 이하 0.51, 30대 0.33, 40대 0.09, 50대 0.05, 60대 이상 0.01입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 협재 김씨 술 생활 : 맛있다, 좋다, 최고, 술, 분위기, 맛집, 추천, 새우, 버터, 구이, 계란말이, 튀김, 해물, 어묵, 탕, 시원, 칼칼, 문어, 깔끔,  만족 
",33.3979757,126.2455107,1.0,"협재 김씨 술 생활 : 맛있다, 좋다, 최고, 술, 분위기, 맛집, 추천, 새우, 버터, 구이, 계란말이, 튀김, 해물, 어묵, 탕, 시원, 칼칼, 문어, 깔끔,  만족 
"
202308,흑미진,20161227,단품요리 전문,제주 서귀포시 성산읍 고성리 443-1번지,상위 75~90%,상위 25~50%,상위 10~25%,0.34,0.09,0.17,0.03,0.03,0.23,0.11,0.03,0.11,0.29,0.57,0.0,0.24,0.58,0.42,0.13,0.19,0.35,0.22,0.12,0.66,0.34,"202308 기준 '흑미진'(주소: 제주 서귀포시 성산읍 고성리 443-1번지)은/는 20161227에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.03%, 12~13시 0.11%, 14~17시 0.29%, 18~22시 0.57%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.34, 화요일 0.09, 수요일 0.17, 목요일 0.03, 금요일 0.03, 토요일 0.23, 일요일 0.11입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.24입니다. 최근 12개월간 남성 회원 비중은 0.58, 여성 회원 비중은 0.42 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.19, 40대 0.35, 50대 0.22, 60대 이상 0.12입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 2_10~25%입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 무한리필, 샤브샤브, 맛있다, 친절하다, 깔끔하다, 푸짐하다, 가성비, 셀프바, 양념, 냄새, 맛집, 괜찮다, 좋다, 비싸다, 맛깔, 뷔페, 족욕, 칼국수, 죽] 
",33.4420166,126.9196669,1.0,"[흑돼지, 무한리필, 샤브샤브, 맛있다, 친절하다, 깔끔하다, 푸짐하다, 가성비, 셀프바, 양념, 냄새, 맛집, 괜찮다, 좋다, 비싸다, 맛깔, 뷔페, 족욕, 칼국수, 죽] 
"
202308,산지물신제주점,20070312,가정식,제주 제주시 연동 271-9번지,상위 10~25%,상위 10% 이하,상위 25~50%,0.17,0.15,0.11,0.15,0.12,0.14,0.16,0.1,0.21,0.21,0.47,0.01,0.32,0.6,0.4,0.1,0.18,0.26,0.29,0.17,0.7,0.3,"202308 기준 '산지물신제주점'(주소: 제주 제주시 연동 271-9번지)은/는 20070312에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.1%, 12~13시 0.21%, 14~17시 0.21%, 18~22시 0.47%, 23~4시 0.01%입니다. 요일별 이용 비중은 월요일 0.17, 화요일 0.15, 수요일 0.11, 목요일 0.15, 금요일 0.12, 토요일 0.14, 일요일 0.16입니다. 평일 0.3, 주말0.7현지인 이용 비중은 0.32입니다. 최근 12개월간 남성 회원 비중은 0.6, 여성 회원 비중은 0.4 입니다. 연령대별 회원 비중은 20대 이하 0.1, 30대 0.18, 40대 0.26, 50대 0.29, 60대 이상 0.17입니다. 이 가맹점의 이용 건수 구간은 2_10~25%이며, 이용 금액 구간은 1_상위 10% 이하입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.12 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [가성비, 맛있다, 훌륭하다, 최고, 맛집, 싱싱하다, 듬뿍, 푸짐, 깔끔하다, 친절하다, 괜찮다, 좋다, 굿, 맛, 만족, 양, 혜자, 신선하다, 비추, 아쉽다] 
",33.4908112,126.4910046,1.12,"[가성비, 맛있다, 훌륭하다, 최고, 맛집, 싱싱하다, 듬뿍, 푸짐, 깔끔하다, 친절하다, 괜찮다, 좋다, 굿, 맛, 만족, 양, 혜자, 신선하다, 비추, 아쉽다] 
"
202308,낭뿌리식당,20200707,가정식,제주 제주시 노형동 2589-4번지 1층,상위 50~75%,상위 75~90%,상위 50~75%,0.24,0.18,0.23,0.11,0.17,0.0,0.08,0.2,0.38,0.09,0.33,0.0,0.69,0.7,0.3,0.05,0.15,0.26,0.34,0.2,0.92,0.08,"202308 기준 '낭뿌리식당'(주소: 제주 제주시 노형동 2589-4번지 1층)은/는 20200707에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.2%, 12~13시 0.38%, 14~17시 0.09%, 18~22시 0.33%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.24, 화요일 0.18, 수요일 0.23, 목요일 0.11, 금요일 0.17, 토요일 0.0, 일요일 0.08입니다. 평일 0.08, 주말0.92현지인 이용 비중은 0.69입니다. 최근 12개월간 남성 회원 비중은 0.7, 여성 회원 비중은 0.3 입니다. 연령대별 회원 비중은 20대 이하 0.05, 30대 0.15, 40대 0.26, 50대 0.34, 60대 이상 0.2입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 5_75~90%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 1.86 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [맛있다, 괜찮다, 엄청, 많이, 강추, 최고, 신선하다, 부드럽다, 달콤, 매콤, 짭짤, 싱싱, 푸짐, 든든, 친절, 가성비, 좋다, 깔끔, 넉넉, 만족] 
",33.4831874,126.4704259,1.86,"[맛있다, 괜찮다, 엄청, 많이, 강추, 최고, 신선하다, 부드럽다, 달콤, 매콤, 짭짤, 싱싱, 푸짐, 든든, 친절, 가성비, 좋다, 깔끔, 넉넉, 만족] 
"
202308,서가장인곱창,20210105,단품요리 전문,제주 서귀포시 안덕면 서광리 산 35-16번지 F003동 1층 PLOTA호,상위 25~50%,상위 10% 이하,상위 10~25%,0.17,0.16,0.18,0.12,0.09,0.14,0.13,0.0,0.07,0.07,0.85,0.01,0.17,0.55,0.45,0.13,0.31,0.41,0.11,0.04,0.73,0.27,"202308 기준 '서가장인곱창'(주소: 제주 서귀포시 안덕면 서광리 산 35-16번지 F003동 1층 PLOTA호)은/는 20210105에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.07%, 14~17시 0.07%, 18~22시 0.85%, 23~4시 0.01%입니다. 요일별 이용 비중은 월요일 0.17, 화요일 0.16, 수요일 0.18, 목요일 0.12, 금요일 0.09, 토요일 0.14, 일요일 0.13입니다. 평일 0.27, 주말0.73현지인 이용 비중은 0.17입니다. 최근 12개월간 남성 회원 비중은 0.55, 여성 회원 비중은 0.45 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.31, 40대 0.41, 50대 0.11, 60대 이상 0.04입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 1_상위 10% 이하입니다. 건당 평균 이용 금액 구간은 2_10~25%입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [곱창, 대창, 맛있다, 숙주, 볶음밥, 신선하다, 부드럽다, 고소하다, 푸짐하다, 깔끔하다, 친절하다, 분위기, 넓다, 편하다, 좋다, 즐겁다, 특별하다, 강추, 완벽하다, 듬뿍] 
",33.3060039,126.3118145,1.0,"[곱창, 대창, 맛있다, 숙주, 볶음밥, 신선하다, 부드럽다, 고소하다, 푸짐하다, 깔끔하다, 친절하다, 분위기, 넓다, 편하다, 좋다, 즐겁다, 특별하다, 강추, 완벽하다, 듬뿍] 
"
202308,스와니호프,20170106,맥주/요리주점,제주 제주시 노형동 3792-1번지,상위 75~90%,상위 25~50%,상위 10~25%,0.28,0.03,0.19,0.22,0.16,0.09,0.03,0.0,0.0,0.0,0.69,0.31,0.79,0.61,0.39,0.1,0.24,0.43,0.21,0.02,0.88,0.12,"202308 기준 '스와니호프'(주소: 제주 제주시 노형동 3792-1번지)은/는 20170106에 개설된 맥주/요리주점 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.0%, 18~22시 0.69%, 23~4시 0.31%입니다. 요일별 이용 비중은 월요일 0.28, 화요일 0.03, 수요일 0.19, 목요일 0.22, 금요일 0.16, 토요일 0.09, 일요일 0.03입니다. 평일 0.12, 주말0.88현지인 이용 비중은 0.79입니다. 최근 12개월간 남성 회원 비중은 0.61, 여성 회원 비중은 0.39 입니다. 연령대별 회원 비중은 20대 이하 0.1, 30대 0.24, 40대 0.43, 50대 0.21, 60대 이상 0.02입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 2_10~25%입니다. 해당 가맹점의 고객 평균 재방문율은 1.27 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [존맛, 맛있다, 친절하다, 최고, 굿, 즐겁다, 손맛, 다양하다, 멋지다, 좋다, 가성비, 술집, 안주, 맛집, 서비스, 많다, 시원, 맥주, 분위기, 매콤] 
",33.4829671,126.4781011,1.27,"[존맛, 맛있다, 친절하다, 최고, 굿, 즐겁다, 손맛, 다양하다, 멋지다, 좋다, 가성비, 술집, 안주, 맛집, 서비스, 많다, 시원, 맥주, 분위기, 매콤] 
"
202308,컴포즈커피제주법원점,20210527,커피,제주 제주시 이도이동 1080-6번지 1층,상위 10% 이하,상위 75~90%,상위 90% 초과(하위 10% 이하),0.15,0.14,0.13,0.15,0.16,0.11,0.14,0.27,0.26,0.29,0.17,0.0,0.73,0.48,0.52,0.21,0.25,0.32,0.2,0.03,0.74,0.26,"202308 기준 '컴포즈커피제주법원점'(주소: 제주 제주시 이도이동 1080-6번지 1층)은/는 20210527에 개설된 커피 업종입니다. 이용 시간대별 비중은 5~11시 0.27%, 12~13시 0.26%, 14~17시 0.29%, 18~22시 0.17%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.15, 화요일 0.14, 수요일 0.13, 목요일 0.15, 금요일 0.16, 토요일 0.11, 일요일 0.14입니다. 평일 0.26, 주말0.74현지인 이용 비중은 0.73입니다. 최근 12개월간 남성 회원 비중은 0.48, 여성 회원 비중은 0.52 입니다. 연령대별 회원 비중은 20대 이하 0.21, 30대 0.25, 40대 0.32, 50대 0.2, 60대 이상 0.03입니다. 이 가맹점의 이용 건수 구간은 1_상위 10% 이하이며, 이용 금액 구간은 5_75~90%입니다. 건당 평균 이용 금액 구간은 6_90% 초과(하위 10% 이하)입니다. 해당 가맹점의 고객 평균 재방문율은 1.45 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [맛있다, 깔끔하다, 편하다, 달달하다, 시원하다, 저렴하다, 좋다, 최고, 맛집, 굳, 맛 보장, 넘다, 괜찮다, 친절하다, 분위기, 조용하다, 넓다, 빠르다, 컴포즈, 와플] 
",33.4923844,126.5362915,1.45,"[맛있다, 깔끔하다, 편하다, 달달하다, 시원하다, 저렴하다, 좋다, 최고, 맛집, 굳, 맛 보장, 넘다, 괜찮다, 친절하다, 분위기, 조용하다, 넓다, 빠르다, 컴포즈, 와플] 
"
202308,하귀가마솥순대국,20181011,단품요리 전문,제주 제주시 애월읍 하귀2리 1388-2번지 1층,상위 25~50%,상위 50~75%,상위 50~75%,0.23,0.19,0.07,0.18,0.09,0.01,0.21,0.14,0.26,0.33,0.28,0.0,0.6,0.69,0.31,0.12,0.21,0.24,0.29,0.14,0.78,0.22,"202308 기준 '하귀가마솥순대국'(주소: 제주 제주시 애월읍 하귀2리 1388-2번지 1층)은/는 20181011에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.14%, 12~13시 0.26%, 14~17시 0.33%, 18~22시 0.28%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.23, 화요일 0.19, 수요일 0.07, 목요일 0.18, 금요일 0.09, 토요일 0.01, 일요일 0.21입니다. 평일 0.22, 주말0.78현지인 이용 비중은 0.6입니다. 최근 12개월간 남성 회원 비중은 0.69, 여성 회원 비중은 0.31 입니다. 연령대별 회원 비중은 20대 이하 0.12, 30대 0.21, 40대 0.24, 50대 0.29, 60대 이상 0.14입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 1.1 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [진짜, 맛있다, 엄청, 깔끔하다, 추천, 유명하다, 꼬소, 좋다, 괜찮다, 넉넉하다, 쫄깃, 부드럽다, 씹다, 고소하다, 야들야들하다, 꼬소하, 많다, 너무, 별로, 비싸다] 
",33.4806606,126.4037225,1.1,"[진짜, 맛있다, 엄청, 깔끔하다, 추천, 유명하다, 꼬소, 좋다, 괜찮다, 넉넉하다, 쫄깃, 부드럽다, 씹다, 고소하다, 야들야들하다, 꼬소하, 많다, 너무, 별로, 비싸다] 
"
202308,데드맨스 케이,20230308,단품요리 전문,제주 제주시 애월읍 하귀2리 2594-1번지 3층,상위 50~75%,상위 25~50%,상위 25~50%,0.1,0.18,0.14,0.14,0.1,0.14,0.22,0.0,0.0,0.0,0.47,0.53,0.14,0.46,0.54,0.42,0.35,0.15,0.06,0.02,0.65,0.35,"202308 기준 '데드맨스 케이'(주소: 제주 제주시 애월읍 하귀2리 2594-1번지 3층)은/는 20230308에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.0%, 18~22시 0.47%, 23~4시 0.53%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.18, 수요일 0.14, 목요일 0.14, 금요일 0.1, 토요일 0.14, 일요일 0.22입니다. 평일 0.35, 주말0.65현지인 이용 비중은 0.14입니다. 최근 12개월간 남성 회원 비중은 0.46, 여성 회원 비중은 0.54 입니다. 연령대별 회원 비중은 20대 이하 0.42, 30대 0.35, 40대 0.15, 50대 0.06, 60대 이상 0.02입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.08 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [오션뷰, 분위기, 맛있다, 좋다, 술, 칵테일, 맥주, 안주, 음악, 친절하다, 바다, 뷰, 데이트, 밤, 낭만, 멋지다, 최고, 추천, 만족,  가성비] 
",33.4839062,126.3950132,1.08,"[오션뷰, 분위기, 맛있다, 좋다, 술, 칵테일, 맥주, 안주, 음악, 친절하다, 바다, 뷰, 데이트, 밤, 낭만, 멋지다, 최고, 추천, 만족,  가성비] 
"
202308,크라운호프 노형점,20200511,맥주/요리주점,제주 서귀포시 성산읍 성산리 296-3번지 3층,상위 10~25%,상위 10% 이하,상위 25~50%,0.23,0.15,0.18,0.12,0.11,0.11,0.11,0.04,0.0,0.04,0.43,0.5,0.68,0.68,0.32,0.28,0.31,0.26,0.12,0.02,0.79,0.21,"202308 기준 '크라운호프 노형점'(주소: 제주 서귀포시 성산읍 성산리 296-3번지 3층)은/는 20200511에 개설된 맥주/요리주점 업종입니다. 이용 시간대별 비중은 5~11시 0.04%, 12~13시 0.0%, 14~17시 0.04%, 18~22시 0.43%, 23~4시 0.5%입니다. 요일별 이용 비중은 월요일 0.23, 화요일 0.15, 수요일 0.18, 목요일 0.12, 금요일 0.11, 토요일 0.11, 일요일 0.11입니다. 평일 0.21, 주말0.79현지인 이용 비중은 0.68입니다. 최근 12개월간 남성 회원 비중은 0.68, 여성 회원 비중은 0.32 입니다. 연령대별 회원 비중은 20대 이하 0.28, 30대 0.31, 40대 0.26, 50대 0.12, 60대 이상 0.02입니다. 이 가맹점의 이용 건수 구간은 2_10~25%이며, 이용 금액 구간은 1_상위 10% 이하입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.42 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [시원, 깔끔, 맛있다, 굿, 좋다, 최고, 맥주, 생맥, 튀김, 닭발, 떡볶이, 치킨, 안주, 맛집, 저렴, 친절, 분위기, 굿굿, 술, 즐겁다] 
",33.4643906,126.9357289,1.42,"[시원, 깔끔, 맛있다, 굿, 좋다, 최고, 맥주, 생맥, 튀김, 닭발, 떡볶이, 치킨, 안주, 맛집, 저렴, 친절, 분위기, 굿굿, 술, 즐겁다] 
"
