관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,3월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
갈중이,제주특별자치도 서귀포시 사계남로216번길 24-61 갈중이 ,관광지,인문(문화/예술/역사),체험관광지,전통체험,500.0,3.0,51.0,6.0,7.0,8.0,6.0,9.0,9.0,6.0
감수굴밭담길,제주특별자치도 제주시 구좌읍 평대7길 34 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,551.0,3.0,62.0,10.0,5.0,14.0,7.0,12.0,6.0,8.0
관덕정,제주특별자치도 제주시 관덕로 19 (삼도이동),관광지,인문(문화/예술/역사),역사관광지,고궁,5642.0,3.0,531.0,80.0,96.0,85.0,82.0,87.0,44.0,57.0
관음사,제주특별자치도 제주시 산록북로 660 (아라일동),관광지,인문(문화/예술/역사),역사관광지,사찰,1809.0,3.0,176.0,33.0,19.0,26.0,31.0,28.0,14.0,25.0
금능포구,제주특별자치도 제주시 한림읍 금능리 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,457.0,3.0,49.0,5.0,9.0,8.0,9.0,8.0,5.0,5.0
금룡사,제주특별자치도 제주시 구좌읍 김녕로 148-11 (구좌읍),관광지,인문(문화/예술/역사),역사관광지,사찰,478.0,3.0,59.0,8.0,9.0,5.0,11.0,14.0,4.0,8.0
금호리조트제주,제주특별자치도 서귀포시 남원읍 태위로 522-12 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1515.0,3.0,177.0,32.0,16.0,28.0,38.0,31.0,14.0,18.0
노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 ,관광지,인문(문화/예술/역사),휴양관광지,공원,3274.0,3.0,474.0,64.0,61.0,96.0,76.0,67.0,49.0,61.0
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,3.0,165.0,25.0,21.0,32.0,33.0,23.0,15.0,16.0
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,7386.0,3.0,571.0,85.0,85.0,101.0,88.0,90.0,56.0,66.0
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,3.0,47.0,4.0,6.0,8.0,4.0,7.0,9.0,9.0
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,3.0,100.0,12.0,14.0,23.0,17.0,13.0,11.0,10.0
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,3.0,333.0,52.0,51.0,54.0,54.0,58.0,30.0,34.0
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,3.0,161.0,16.0,22.0,36.0,30.0,23.0,13.0,21.0
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,3.0,98.0,16.0,19.0,15.0,11.0,22.0,9.0,6.0
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,3.0,38.0,4.0,5.0,6.0,5.0,6.0,4.0,8.0
라헨느리조트,제주특별자치도 제주시 명림로 384 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,3.0,47.0,5.0,4.0,7.0,9.0,15.0,2.0,5.0
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,3.0,84.0,15.0,14.0,16.0,13.0,12.0,8.0,6.0
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,3.0,662.0,117.0,104.0,116.0,114.0,83.0,49.0,79.0
명월성지,제주특별자치도 제주시 한림읍 명월리 2236 ,관광지,인문(문화/예술/역사),역사관광지,성,1048.0,3.0,132.0,21.0,29.0,14.0,16.0,25.0,14.0,13.0
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,3.0,84.0,12.0,8.0,16.0,13.0,17.0,11.0,7.0
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,3.0,1257.0,157.0,122.0,218.0,315.0,182.0,113.0,150.0
백제사,제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍),관광지,인문(문화/예술/역사),역사관광지,사찰,432.0,3.0,46.0,5.0,3.0,7.0,6.0,10.0,6.0,9.0
법화사,제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 ,관광지,인문(문화/예술/역사),역사관광지,사찰,1620.0,3.0,141.0,21.0,21.0,15.0,16.0,28.0,23.0,17.0
별방진,제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍),관광지,인문(문화/예술/역사),역사관광지,성,2260.0,3.0,455.0,66.0,53.0,65.0,88.0,71.0,47.0,65.0
보롬왓,제주특별자치도 서귀포시 번영로 2350-104 ,관광지,인문(문화/예술/역사),산업관광지,기타,17967.0,3.0,1148.0,188.0,154.0,176.0,202.0,183.0,105.0,140.0
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,3.0,83.0,17.0,7.0,15.0,15.0,11.0,8.0,10.0
불탑사,제주특별자치도 제주시 원당로16길 41 (삼양일동),관광지,인문(문화/예술/역사),역사관광지,사찰,821.0,3.0,69.0,10.0,10.0,12.0,13.0,8.0,12.0,4.0
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,3.0,219.0,33.0,26.0,42.0,39.0,31.0,17.0,31.0
비스타리조트,제주특별자치도 제주시 서해안로 74 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,191.0,3.0,22.0,7.0,1.0,5.0,2.0,0.0,3.0,4.0
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,3.0,196.0,24.0,31.0,32.0,31.0,29.0,22.0,27.0
산방굴사,제주특별자치도 서귀포시 안덕면 산방로 218-12 ,관광지,인문(문화/예술/역사),역사관광지,사찰,10646.0,3.0,1363.0,178.0,165.0,228.0,233.0,246.0,125.0,188.0
산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3336.0,3.0,204.0,23.0,22.0,39.0,42.0,29.0,26.0,23.0
삼매봉,제주특별자치도 서귀포시 서홍동 820-2,관광지,인문(문화/예술/역사),휴양관광지,공원,630.0,3.0,79.0,10.0,9.0,15.0,12.0,18.0,9.0,6.0
서귀다원,제주특별자치도 서귀포시 516로 717 (상효동),관광지,인문(문화/예술/역사),산업관광지,기타,4111.0,3.0,529.0,81.0,70.0,94.0,70.0,77.0,54.0,83.0
서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11 (서귀동),관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,783.0,3.0,147.0,21.0,23.0,25.0,15.0,27.0,20.0,16.0
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271 (호근동),관광지,인문(문화/예술/역사),휴양관광지,헬스투어,11271.0,3.0,1026.0,171.0,152.0,176.0,169.0,155.0,75.0,128.0
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882 ,관광지,자연,자연관광지,자연휴양림,2851.0,3.0,301.0,56.0,33.0,64.0,44.0,43.0,27.0,34.0
서귀포잠수함,제주특별자치도 서귀포시 남성중로 40 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1510.0,3.0,424.0,61.0,70.0,74.0,70.0,48.0,42.0,59.0
서프라이즈테마파크,제주특별자치도 제주시 조천읍 남조로 2243 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1994.0,3.0,225.0,25.0,24.0,26.0,21.0,99.0,9.0,21.0
선운정사,제주특별자치도 제주시 애월읍 구몰동길 65 ,관광지,인문(문화/예술/역사),역사관광지,사찰,2945.0,3.0,330.0,53.0,41.0,58.0,56.0,56.0,29.0,37.0
성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108 ,문화시설,인문(문화/예술/역사),역사관광지,종교성지,1418.0,3.0,105.0,16.0,13.0,21.0,10.0,19.0,7.0,19.0
성읍녹차마을,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1271.0,3.0,136.0,23.0,16.0,23.0,19.0,24.0,17.0,14.0
성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1912.0,3.0,138.0,19.0,15.0,26.0,20.0,29.0,15.0,14.0
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19 ,관광지,인문(문화/예술/역사),역사관광지,민속마을,8542.0,3.0,759.0,105.0,142.0,114.0,122.0,123.0,75.0,78.0
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,11292.0,3.0,811.0,118.0,109.0,139.0,142.0,127.0,74.0,102.0
소노캄제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1885.0,3.0,213.0,27.0,38.0,33.0,37.0,29.0,20.0,29.0
소인국테마파크,제주특별자치도 서귀포시 안덕면 중산간서로 1878 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3988.0,3.0,414.0,62.0,62.0,62.0,66.0,68.0,36.0,58.0
