기준연월,가맹점명,개설일자,업종,주소,이용건수구간,이용금액구간,건당평균이용금액구간,월요일이용건수비중,화요일이용건수비중,수요일이용건수비중,목요일이용건수비중,금요일이용건수비중,토요일이용건수비중,일요일이용건수비중,5시11시이용건수비중,12시13시이용건수비중,14시17시이용건수비중,18시22시이용건수비중,23시4시이용건수비중,현지인이용건수비중,최근12개월남성회원수비중,최근12개월여성회원수비중,최근12개월20대이하회원수비중,최근12개월30대회원수비중,최근12개월40대회원수비중,최근12개월50대회원수비중,최근12개월60대이상회원수비중,주말이용건수비중,평일이용건수비중,정보,위도,경도,재방문율 평균,리뷰키워드_20개
202312,협재해녀의집,20130627,가정식,제주 제주시 한림읍 협재리 1459-2번지,상위 25~50%,상위 25~50%,상위 50~75%,0.0,0.16,0.19,0.11,0.21,0.26,0.07,0.26,0.27,0.38,0.09,0.0,0.02,0.49,0.51,0.29,0.32,0.22,0.13,0.05,0.67,0.33,"202312 기준 '협재해녀의집'(주소: 제주 제주시 한림읍 협재리 1459-2번지)은/는 20130627에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.26%, 12~13시 0.27%, 14~17시 0.38%, 18~22시 0.09%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.0, 화요일 0.16, 수요일 0.19, 목요일 0.11, 금요일 0.21, 토요일 0.26, 일요일 0.07입니다. 평일 0.33, 주말0.67현지인 이용 비중은 0.02입니다. 최근 12개월간 남성 회원 비중은 0.49, 여성 회원 비중은 0.51 입니다. 연령대별 회원 비중은 20대 이하 0.29, 30대 0.32, 40대 0.22, 50대 0.13, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주도 맛집 키워드:

생갈비, 맛있다, 신선하다, 푸짐하다, 깔끔하다, 친절하다, 막국수, 겹살, 삼겹살, 목살, 된장찌개, 김치, 밥, 셀프, 서비스, 육지, 최고, 강추, 추천, 맛집 
",33.3988809,126.2439254,1.0,"## 제주도 맛집 키워드:

생갈비, 맛있다, 신선하다, 푸짐하다, 깔끔하다, 친절하다, 막국수, 겹살, 삼겹살, 목살, 된장찌개, 김치, 밥, 셀프, 서비스, 육지, 최고, 강추, 추천, 맛집 
"
202312,표선갈치조림,20151022,단품요리 전문,제주 서귀포시 표선면 표선리 637-7번지 2층,상위 50~75%,상위 25~50%,상위 25~50%,0.0,0.07,0.09,0.23,0.12,0.35,0.14,0.07,0.19,0.21,0.53,0.0,0.2,0.64,0.36,0.15,0.21,0.2,0.32,0.12,0.51,0.49,"202312 기준 '표선갈치조림'(주소: 제주 서귀포시 표선면 표선리 637-7번지 2층)은/는 20151022에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.07%, 12~13시 0.19%, 14~17시 0.21%, 18~22시 0.53%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.0, 화요일 0.07, 수요일 0.09, 목요일 0.23, 금요일 0.12, 토요일 0.35, 일요일 0.14입니다. 평일 0.49, 주말0.51현지인 이용 비중은 0.2입니다. 최근 12개월간 남성 회원 비중은 0.64, 여성 회원 비중은 0.36 입니다. 연령대별 회원 비중은 20대 이하 0.15, 30대 0.21, 40대 0.2, 50대 0.32, 60대 이상 0.12입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.02 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주도 맛집 키워드:

갈치조림, 갈치구이, 맛있다, 최고, 푸짐하다, 친절하다, 가성비, 신선하다, 싱싱하다, 양념, 밥도둑, 깔끔하다, 넉넉하다, 
재방문, 추천, 만족, 핵맛있다, 든든하다, 시원하다, 부드럽다 
",33.3256007,126.834467,1.02,"## 제주도 맛집 키워드:

갈치조림, 갈치구이, 맛있다, 최고, 푸짐하다, 친절하다, 가성비, 신선하다, 싱싱하다, 양념, 밥도둑, 깔끔하다, 넉넉하다, 
재방문, 추천, 만족, 핵맛있다, 든든하다, 시원하다, 부드럽다 
"
202312,포티파이브(fortyfive),20230222,단품요리 전문,제주 제주시 노형동 903번지 2층,상위 75~90%,상위 50~75%,상위 25~50%,0.17,0.2,0.06,0.11,0.17,0.14,0.14,0.0,0.0,0.0,0.46,0.54,0.49,0.42,0.58,0.52,0.34,0.09,0.04,0.01,0.71,0.29,"202312 기준 '포티파이브(fortyfive)'(주소: 제주 제주시 노형동 903번지 2층)은/는 20230222에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.0%, 18~22시 0.46%, 23~4시 0.54%입니다. 요일별 이용 비중은 월요일 0.17, 화요일 0.2, 수요일 0.06, 목요일 0.11, 금요일 0.17, 토요일 0.14, 일요일 0.14입니다. 평일 0.29, 주말0.71현지인 이용 비중은 0.49입니다. 최근 12개월간 남성 회원 비중은 0.42, 여성 회원 비중은 0.58 입니다. 연령대별 회원 비중은 20대 이하 0.52, 30대 0.34, 40대 0.09, 50대 0.04, 60대 이상 0.01입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.26 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 포티 파이브 : 칵테일, 디저트, 페어링, 시즌, 제주, 맛, 분위기, 서비스, 친절, 만족, 힐링, 행복, 술, 안주, 스낵, 음악, 인테리어, 공간,  창의,  특별 
",33.4867548,126.481312,1.26,"포티 파이브 : 칵테일, 디저트, 페어링, 시즌, 제주, 맛, 분위기, 서비스, 친절, 만족, 힐링, 행복, 술, 안주, 스낵, 음악, 인테리어, 공간,  창의,  특별 
"
202312,커뮤니테이블,20190916,양식,제주 서귀포시 월평동 471-1번지,상위 50~75%,상위 50~75%,상위 25~50%,0.05,0.02,0.22,0.12,0.18,0.2,0.2,0.08,0.25,0.42,0.25,0.0,0.26,0.38,0.62,0.27,0.46,0.1,0.11,0.06,0.6,0.4,"202312 기준 '커뮤니테이블'(주소: 제주 서귀포시 월평동 471-1번지)은/는 20190916에 개설된 양식 업종입니다. 이용 시간대별 비중은 5~11시 0.08%, 12~13시 0.25%, 14~17시 0.42%, 18~22시 0.25%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.05, 화요일 0.02, 수요일 0.22, 목요일 0.12, 금요일 0.18, 토요일 0.2, 일요일 0.2입니다. 평일 0.4, 주말0.6현지인 이용 비중은 0.26입니다. 최근 12개월간 남성 회원 비중은 0.38, 여성 회원 비중은 0.62 입니다. 연령대별 회원 비중은 20대 이하 0.27, 30대 0.46, 40대 0.1, 50대 0.11, 60대 이상 0.06입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.23 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 고등어, 파스타, 맛있다, 최고, 돈마호크, 필라프, 스테이크, 분위기, 친절, 좋다, 추천, 맛집, 제주도, 리뷰, 짱, 굿굿, 넘다, 깔끔, 깨끗, 행복하다 
",33.2448809,126.459203,1.23,"고등어, 파스타, 맛있다, 최고, 돈마호크, 필라프, 스테이크, 분위기, 친절, 좋다, 추천, 맛집, 제주도, 리뷰, 짱, 굿굿, 넘다, 깔끔, 깨끗, 행복하다 
"
202312,봄소풍,20200714,분식,제주 제주시 외도일동 418-6번지 1층,상위 10% 이하,상위 50~75%,상위 90% 초과(하위 10% 이하),0.0,0.16,0.15,0.19,0.15,0.2,0.15,0.53,0.2,0.23,0.03,0.0,0.79,0.42,0.58,0.04,0.25,0.4,0.22,0.08,0.66,0.34,"202312 기준 '봄소풍'(주소: 제주 제주시 외도일동 418-6번지 1층)은/는 20200714에 개설된 분식 업종입니다. 이용 시간대별 비중은 5~11시 0.53%, 12~13시 0.2%, 14~17시 0.23%, 18~22시 0.03%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.0, 화요일 0.16, 수요일 0.15, 목요일 0.19, 금요일 0.15, 토요일 0.2, 일요일 0.15입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.79입니다. 최근 12개월간 남성 회원 비중은 0.42, 여성 회원 비중은 0.58 입니다. 연령대별 회원 비중은 20대 이하 0.04, 30대 0.25, 40대 0.4, 50대 0.22, 60대 이상 0.08입니다. 이 가맹점의 이용 건수 구간은 1_상위 10% 이하이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 6_90% 초과(하위 10% 이하)입니다. 해당 가맹점의 고객 평균 재방문율은 2.64 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주도 맛집 키워드 (20개) :

1. 맛있다 
2. 김밥
3. 떡볶이
4. 땡초 
5. 멸치
6. 톳 
7. 참치
8. 치즈
9. 꼬마김밥
10. 맵다 
11. 푸짐하다
12. 친절하다
13. 깔끔하다
14. 신선하다
15. 가성비
16. 든든하다
17. 봄소풍
18. 식혜
19. 주차 편리
20. 포장 
",33.4915627,126.4306076,2.64,"## 제주도 맛집 키워드 (20개) :

1. 맛있다 
2. 김밥
3. 떡볶이
4. 땡초 
5. 멸치
6. 톳 
7. 참치
8. 치즈
9. 꼬마김밥
10. 맵다 
11. 푸짐하다
12. 친절하다
13. 깔끔하다
14. 신선하다
15. 가성비
16. 든든하다
17. 봄소풍
18. 식혜
19. 주차 편리
20. 포장 
"
202312,테왁,20200602,가정식,제주 서귀포시 서호동 1551-9번지 1층,상위 25~50%,상위 25~50%,상위 50~75%,0.12,0.25,0.18,0.19,0.13,0.13,0.0,0.25,0.56,0.19,0.0,0.0,0.23,0.44,0.56,0.14,0.29,0.27,0.18,0.12,0.87,0.13,"202312 기준 '테왁'(주소: 제주 서귀포시 서호동 1551-9번지 1층)은/는 20200602에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.25%, 12~13시 0.56%, 14~17시 0.19%, 18~22시 0.0%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.12, 화요일 0.25, 수요일 0.18, 목요일 0.19, 금요일 0.13, 토요일 0.13, 일요일 0.0입니다. 평일 0.13, 주말0.87현지인 이용 비중은 0.23입니다. 최근 12개월간 남성 회원 비중은 0.44, 여성 회원 비중은 0.56 입니다. 연령대별 회원 비중은 20대 이하 0.14, 30대 0.29, 40대 0.27, 50대 0.18, 60대 이상 0.12입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 1.38 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주도 맛집 키워드 20개:

전복, 돌문어, 비빔밥, 맛, 싱싱, 신선, 정갈, 깔끔, 맛있다, 친절, 웨이팅, 푸짐, 양, 넉넉, 고급, 놋그릇, 건강, 착한 가격, 만족, 재방문 
",33.2496216,126.5152096,1.38,"## 제주도 맛집 키워드 20개:

전복, 돌문어, 비빔밥, 맛, 싱싱, 신선, 정갈, 깔끔, 맛있다, 친절, 웨이팅, 푸짐, 양, 넉넉, 고급, 놋그릇, 건강, 착한 가격, 만족, 재방문 
"
202312,홀츠,20210527,베이커리,제주 제주시 애월읍 유수암리 2720번지 1층,상위 25~50%,상위 25~50%,상위 75~90%,0.0,0.0,0.18,0.19,0.15,0.21,0.27,0.24,0.26,0.47,0.03,0.0,0.41,0.37,0.63,0.19,0.35,0.3,0.11,0.05,0.51,0.49,"202312 기준 '홀츠'(주소: 제주 제주시 애월읍 유수암리 2720번지 1층)은/는 20210527에 개설된 베이커리 업종입니다. 이용 시간대별 비중은 5~11시 0.24%, 12~13시 0.26%, 14~17시 0.47%, 18~22시 0.03%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.0, 화요일 0.0, 수요일 0.18, 목요일 0.19, 금요일 0.15, 토요일 0.21, 일요일 0.27입니다. 평일 0.49, 주말0.51현지인 이용 비중은 0.41입니다. 최근 12개월간 남성 회원 비중은 0.37, 여성 회원 비중은 0.63 입니다. 연령대별 회원 비중은 20대 이하 0.19, 30대 0.35, 40대 0.3, 50대 0.11, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 5_75~90%입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주 맛집 키워드:

**맛**: 프랑스 빵, 페이스트리, 살구 슈판다우, 맛있다, 따뜻하다, 치아바타, 브레첼, 라우겐, 밀가루, 빵, 커피, 맥주, 토마토 치즈, 양도 많다, 유기농 밀, 맛집, 맥주, 맛있다, 맛있다, 맛있다

**만족도**: 행복하다, 좋다, 힐링, 넘다, 기분 좋다, 감사하다, 좋아하다, 좋다, 최고, 좋다, 추천, 좋아하다, 저격

**서비스**: 친절하다, 마음 담다, 대해 주다, 넘다, 인상 좋다 

**분위기**: 요정, 숲속, 감성, 분위기, 조용하다, 차분하다, 홀츠, 시골 감성, 유럽,  야외 테이블,  여유롭다, 조용하다,  

**음식량**: 많다, 조각, 남다, 양도 많다 
",33.4244073,126.3964931,1.0,"## 제주 맛집 키워드:

**맛**: 프랑스 빵, 페이스트리, 살구 슈판다우, 맛있다, 따뜻하다, 치아바타, 브레첼, 라우겐, 밀가루, 빵, 커피, 맥주, 토마토 치즈, 양도 많다, 유기농 밀, 맛집, 맥주, 맛있다, 맛있다, 맛있다

**만족도**: 행복하다, 좋다, 힐링, 넘다, 기분 좋다, 감사하다, 좋아하다, 좋다, 최고, 좋다, 추천, 좋아하다, 저격

**서비스**: 친절하다, 마음 담다, 대해 주다, 넘다, 인상 좋다 

**분위기**: 요정, 숲속, 감성, 분위기, 조용하다, 차분하다, 홀츠, 시골 감성, 유럽,  야외 테이블,  여유롭다, 조용하다,  

**음식량**: 많다, 조각, 남다, 양도 많다 
"
202312,삼신할망밥상,20210309,가정식,제주 서귀포시 표선면 성읍리 372-3번지 1층,상위 75~90%,상위 50~75%,상위 25~50%,0.2,0.11,0.06,0.14,0.09,0.11,0.29,0.2,0.31,0.31,0.17,0.0,0.06,0.55,0.45,0.08,0.24,0.27,0.25,0.16,0.6,0.4,"202312 기준 '삼신할망밥상'(주소: 제주 서귀포시 표선면 성읍리 372-3번지 1층)은/는 20210309에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.2%, 12~13시 0.31%, 14~17시 0.31%, 18~22시 0.17%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.2, 화요일 0.11, 수요일 0.06, 목요일 0.14, 금요일 0.09, 토요일 0.11, 일요일 0.29입니다. 평일 0.4, 주말0.6현지인 이용 비중은 0.06입니다. 최근 12개월간 남성 회원 비중은 0.55, 여성 회원 비중은 0.45 입니다. 연령대별 회원 비중은 20대 이하 0.08, 30대 0.24, 40대 0.27, 50대 0.25, 60대 이상 0.16입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.02 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주도 맛집 키워드 (20개):

**맛**: 맛있다, 최고, 짱, 엄청, 푸짐, 꿀맛, 별미, 싱싱, 신선, 녹는다, 부드럽다, 바삭, 고소, 담백, 깊은맛, 매콤, 달콤, 슴슴, 간, 향긋

**만족도**: 만족, 탁월, 행복, 훌륭, 감동, 추천, 강추, 꼭, 다시, 또, 칭찬, 기분 좋다, 힐링, 

**서비스**: 친절, 섬세, 설명, 배려, 정성, 따뜻, 직접, 

**분위기**: 넓다, 깔끔, 정갈, 편안, 시골집, 아늑, 

**음식량**: 양 많다, 푸짐, 넉넉, 

**기타**: 특별, 이색, 건강, 신기, 
",33.4032219,126.8131906,1.02,"## 제주도 맛집 키워드 (20개):

**맛**: 맛있다, 최고, 짱, 엄청, 푸짐, 꿀맛, 별미, 싱싱, 신선, 녹는다, 부드럽다, 바삭, 고소, 담백, 깊은맛, 매콤, 달콤, 슴슴, 간, 향긋

**만족도**: 만족, 탁월, 행복, 훌륭, 감동, 추천, 강추, 꼭, 다시, 또, 칭찬, 기분 좋다, 힐링, 

**서비스**: 친절, 섬세, 설명, 배려, 정성, 따뜻, 직접, 

**분위기**: 넓다, 깔끔, 정갈, 편안, 시골집, 아늑, 

**음식량**: 양 많다, 푸짐, 넉넉, 

**기타**: 특별, 이색, 건강, 신기, 
"
202312,화고보리볏짚초벌구이신시가지,20200708,가정식,제주 서귀포시 강정동 167-6번지 1층,상위 10~25%,상위 10% 이하,상위 10~25%,0.15,0.13,0.18,0.14,0.15,0.15,0.11,0.0,0.06,0.14,0.8,0.0,0.13,0.57,0.43,0.2,0.34,0.24,0.16,0.07,0.74,0.26,"202312 기준 '화고보리볏짚초벌구이신시가지'(주소: 제주 서귀포시 강정동 167-6번지 1층)은/는 20200708에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.06%, 14~17시 0.14%, 18~22시 0.8%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.15, 화요일 0.13, 수요일 0.18, 목요일 0.14, 금요일 0.15, 토요일 0.15, 일요일 0.11입니다. 평일 0.26, 주말0.74현지인 이용 비중은 0.13입니다. 최근 12개월간 남성 회원 비중은 0.57, 여성 회원 비중은 0.43 입니다. 연령대별 회원 비중은 20대 이하 0.2, 30대 0.34, 40대 0.24, 50대 0.16, 60대 이상 0.07입니다. 이 가맹점의 이용 건수 구간은 2_10~25%이며, 이용 금액 구간은 1_상위 10% 이하입니다. 건당 평균 이용 금액 구간은 2_10~25%입니다. 해당 가맹점의 고객 평균 재방문율은 1.1 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: ## 제주도 맛집 키워드:

흑돼지, 맛집, 맛있다, 김치찌개, 고기, 부드럽다, 최고, 친절하다, 굽다, 챙기다, 밥, 넘다, 좋다, 
추천, 
필수, 코스, 
배부르다, 
된장찌개, 
서비스, 
강추, 
편하다, 
만족, 
분위기, 
가격, 
식사, 
여행, 
맛, 
풍미, 
육즙, 
식감, 
조합, 
세심, 
배려, 
깔끔, 
다양, 
넉넉, 
푸짐, 
친절, 
만족, 
기분, 
만족스럽다, 
훌륭하다, 
인생, 
존맛, 
개미칭럼, 
기절, 
환장, 
대박",33.2533792,126.50621,1.1,"## 제주도 맛집 키워드:

흑돼지, 맛집, 맛있다, 김치찌개, 고기, 부드럽다, 최고, 친절하다, 굽다, 챙기다, 밥, 넘다, 좋다, 
추천, 
필수, 코스, 
배부르다, 
된장찌개, 
서비스, 
강추, 
편하다, 
만족, 
분위기, 
가격, 
식사, 
여행, 
맛, 
풍미, 
육즙, 
식감, 
조합, 
세심, 
배려, 
깔끔, 
다양, 
넉넉, 
푸짐, 
친절, 
만족, 
기분, 
만족스럽다, 
훌륭하다, 
인생, 
존맛, 
개미칭럼, 
기절, 
환장, 
대박"
202312,착한정육식당,20210304,가정식,제주 제주시 도련일동 1903-13번지,상위 90% 초과(하위 10% 이하),상위 50~75%,상위 10% 이하,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.77,0.23,0.0,0.17,0.15,0.52,0.17,0.0,1.0,"202312 기준 '착한정육식당'(주소: 제주 제주시 도련일동 1903-13번지)은/는 20210304에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 1.0%, 18~22시 0.0%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.0, 화요일 0.0, 수요일 0.0, 목요일 0.0, 금요일 0.0, 토요일 0.0, 일요일 1.0입니다. 평일 1.0, 주말0.0현지인 이용 비중은 0.82입니다. 최근 12개월간 남성 회원 비중은 0.77, 여성 회원 비중은 0.23 입니다. 연령대별 회원 비중은 20대 이하 0.0, 30대 0.17, 40대 0.15, 50대 0.52, 60대 이상 0.17입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.04 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [맛있다, 신선하다, 부드럽다, 쫄깃, 육즙, 숙성, 드라이에이징, 맛집, 최고, 저렴하다, 가성비, 풍부하다, 푸짐하다, 깔끔하다, 쾌적하다, 친절하다, 넓다, 넓은, 좋다, 만족스럽다] 
",33.5107069,126.5860031,1.04,"[맛있다, 신선하다, 부드럽다, 쫄깃, 육즙, 숙성, 드라이에이징, 맛집, 최고, 저렴하다, 가성비, 풍부하다, 푸짐하다, 깔끔하다, 쾌적하다, 친절하다, 넓다, 넓은, 좋다, 만족스럽다] 
"
