기준연월,가맹점명,개설일자,업종,주소,이용건수구간,이용금액구간,건당평균이용금액구간,월요일이용건수비중,화요일이용건수비중,수요일이용건수비중,목요일이용건수비중,금요일이용건수비중,토요일이용건수비중,일요일이용건수비중,5시11시이용건수비중,12시13시이용건수비중,14시17시이용건수비중,18시22시이용건수비중,23시4시이용건수비중,현지인이용건수비중,최근12개월남성회원수비중,최근12개월여성회원수비중,최근12개월20대이하회원수비중,최근12개월30대회원수비중,최근12개월40대회원수비중,최근12개월50대회원수비중,최근12개월60대이상회원수비중,주말이용건수비중,평일이용건수비중,정보,위도,경도,재방문율 평균,리뷰키워드_20개
202311,굽네치킨 성산점,20211007,치킨,제주 서귀포시 성산읍 시흥리 208번지 1층,상위 50~75%,상위 50~75%,상위 50~75%,0.1,0.17,0.1,0.1,0.14,0.26,0.12,0.0,0.0,0.1,0.9,0.0,0.08,0.61,0.39,0.14,0.24,0.42,0.16,0.05,0.62,0.38,"202311 기준 '굽네치킨 성산점'(주소: 제주 서귀포시 성산읍 시흥리 208번지 1층)은/는 20211007에 개설된 치킨 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.1%, 18~22시 0.9%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.17, 수요일 0.1, 목요일 0.1, 금요일 0.14, 토요일 0.26, 일요일 0.12입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.61, 여성 회원 비중은 0.39 입니다. 연령대별 회원 비중은 20대 이하 0.14, 30대 0.24, 40대 0.42, 50대 0.16, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 1.38 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다:  제주도 맛집 키워드 20개: 맛있다 친절하다 굽네치킨 바삭 맥주 숙소 고추바사삭 맛 뷰 시원하다 깔끔하다 굿 최고 넘다 좋다 포장 닭 피자 배달 서비스 ",33.4738934,126.9108755,1.38, 제주도 맛집 키워드 20개: 맛있다 친절하다 굽네치킨 바삭 맥주 숙소 고추바사삭 맛 뷰 시원하다 깔끔하다 굿 최고 넘다 좋다 포장 닭 피자 배달 서비스 
202311,애진,20090721,단품요리 전문,제주 제주시 이도이동 1008-1번지,상위 90% 초과(하위 10% 이하),상위 75~90%,상위 10~25%,0.14,0.07,0.43,0.14,0.14,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.72,0.8,0.2,0.11,0.17,0.19,0.29,0.25,0.93,0.07,"202311 기준 '애진'(주소: 제주 제주시 이도이동 1008-1번지)은/는 20090721에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.0%, 18~22시 1.0%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.14, 화요일 0.07, 수요일 0.43, 목요일 0.14, 금요일 0.14, 토요일 0.07, 일요일 0.0입니다. 평일 0.07, 주말0.93현지인 이용 비중은 0.72입니다. 최근 12개월간 남성 회원 비중은 0.8, 여성 회원 비중은 0.2 입니다. 연령대별 회원 비중은 20대 이하 0.11, 30대 0.17, 40대 0.19, 50대 0.29, 60대 이상 0.25입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 5_75~90%입니다. 건당 평균 이용 금액 구간은 2_10~25%입니다. 해당 가맹점의 고객 평균 재방문율은 1.25 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [맛있다, 고기, 가성비, 최고, 신선하다, 청국장, 서비스, 단골, 정육식당, 퀄리티, 저렴하다, 깜짝, 진짜, 맛집, 현지, 동네, 주민, 우연히, 발견, 관광객] 
",33.4964895,126.5299999,1.25,"[맛있다, 고기, 가성비, 최고, 신선하다, 청국장, 서비스, 단골, 정육식당, 퀄리티, 저렴하다, 깜짝, 진짜, 맛집, 현지, 동네, 주민, 우연히, 발견, 관광객] 
"
202311,소린이네회,20170223,일식,제주 서귀포시 서귀동 277-10번지,상위 50~75%,상위 25~50%,상위 25~50%,0.24,0.05,0.11,0.05,0.24,0.11,0.19,0.0,0.0,0.11,0.89,0.0,0.14,0.64,0.36,0.15,0.19,0.28,0.28,0.09,0.7,0.3,"202311 기준 '소린이네회'(주소: 제주 서귀포시 서귀동 277-10번지)은/는 20170223에 개설된 일식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.11%, 18~22시 0.89%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.24, 화요일 0.05, 수요일 0.11, 목요일 0.05, 금요일 0.24, 토요일 0.11, 일요일 0.19입니다. 평일 0.3, 주말0.7현지인 이용 비중은 0.14입니다. 최근 12개월간 남성 회원 비중은 0.64, 여성 회원 비중은 0.36 입니다. 연령대별 회원 비중은 20대 이하 0.15, 30대 0.19, 40대 0.28, 50대 0.28, 60대 이상 0.09입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.02 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [신선, 싱싱, 맛있다, 푸짐, 가성비, 좋다, 친절, 다양, 만족, 넉넉, 퀄리티, 푸짐, 깔끔, 괜찮다, 최고, 즐겁다, 행복, 훌륭, 추천, 강추] 
",33.2498628,126.5628668,1.02,"[신선, 싱싱, 맛있다, 푸짐, 가성비, 좋다, 친절, 다양, 만족, 넉넉, 퀄리티, 푸짐, 깔끔, 괜찮다, 최고, 즐겁다, 행복, 훌륭, 추천, 강추] 
"
202311,장가네일품순두부모슬포점,20231024,단품요리 전문,제주 서귀포시 대정읍 하모리 1070-11번지 1층,상위 25~50%,상위 50~75%,상위 75~90%,0.22,0.25,0.1,0.09,0.15,0.11,0.08,0.34,0.46,0.08,0.13,0.0,0.69,0.62,0.38,0.07,0.04,0.22,0.4,0.27,0.81,0.19,"202311 기준 '장가네일품순두부모슬포점'(주소: 제주 서귀포시 대정읍 하모리 1070-11번지 1층)은/는 20231024에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.34%, 12~13시 0.46%, 14~17시 0.08%, 18~22시 0.13%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.22, 화요일 0.25, 수요일 0.1, 목요일 0.09, 금요일 0.15, 토요일 0.11, 일요일 0.08입니다. 평일 0.19, 주말0.81현지인 이용 비중은 0.69입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.07, 30대 0.04, 40대 0.22, 50대 0.4, 60대 이상 0.27입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 5_75~90%입니다. 해당 가맹점의 고객 평균 재방문율은 1.1 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [조용하다, 밝다, 친절하다, 미소, 기분 좋다, 최고, 맛집, 맛있다, 착각, 밥맛, 강추, 진짜, 해물 많다, 뜨겁다, 쫀득, 찰기, 윤기, 엄청 친절하다, 가족, 손님 많다, 직접] 
",33.2209051,126.2494135,1.1,"[조용하다, 밝다, 친절하다, 미소, 기분 좋다, 최고, 맛집, 맛있다, 착각, 밥맛, 강추, 진짜, 해물 많다, 뜨겁다, 쫀득, 찰기, 윤기, 엄청 친절하다, 가족, 손님 많다, 직접] 
"
202311,빽다방서귀포중문점,20230919,커피,제주 서귀포시 색달동 2476-3번지 제B동,상위 10~25%,상위 90% 초과(하위 10% 이하),상위 90% 초과(하위 10% 이하),0.11,0.16,0.16,0.12,0.11,0.19,0.15,0.34,0.2,0.29,0.17,0.0,0.38,0.57,0.43,0.23,0.36,0.25,0.1,0.05,0.66,0.34,"202311 기준 '빽다방서귀포중문점'(주소: 제주 서귀포시 색달동 2476-3번지 제B동)은/는 20230919에 개설된 커피 업종입니다. 이용 시간대별 비중은 5~11시 0.34%, 12~13시 0.2%, 14~17시 0.29%, 18~22시 0.17%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.11, 화요일 0.16, 수요일 0.16, 목요일 0.12, 금요일 0.11, 토요일 0.19, 일요일 0.15입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.38입니다. 최근 12개월간 남성 회원 비중은 0.57, 여성 회원 비중은 0.43 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.36, 40대 0.25, 50대 0.1, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 2_10~25%이며, 이용 금액 구간은 6_90% 초과(하위 10% 이하)입니다. 건당 평균 이용 금액 구간은 6_90% 초과(하위 10% 이하)입니다. 해당 가맹점의 고객 평균 재방문율은 2.02 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 빽다방, 맛있다, 굿, 최고, 친절하다, 깔끔하다, 쾌적하다, 넓다, 넉넉하다, 좋다, 맛, 가성비, 샷추, 아샷추, 뱅쇼, 커피, 음료, 쥬스, 감귤, 포도 
",33.2551961,126.4161893,2.02,"빽다방, 맛있다, 굿, 최고, 친절하다, 깔끔하다, 쾌적하다, 넓다, 넉넉하다, 좋다, 맛, 가성비, 샷추, 아샷추, 뱅쇼, 커피, 음료, 쥬스, 감귤, 포도 
"
202311,화정,20191118,중식,제주 제주시 연동 312-12번지 1층,상위 50~75%,상위 50~75%,상위 25~50%,0.25,0.21,0.15,0.13,0.11,0.15,0.0,0.08,0.58,0.11,0.23,0.0,0.73,0.61,0.39,0.15,0.29,0.32,0.17,0.07,0.85,0.15,"202311 기준 '화정'(주소: 제주 제주시 연동 312-12번지 1층)은/는 20191118에 개설된 중식 업종입니다. 이용 시간대별 비중은 5~11시 0.08%, 12~13시 0.58%, 14~17시 0.11%, 18~22시 0.23%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.25, 화요일 0.21, 수요일 0.15, 목요일 0.13, 금요일 0.11, 토요일 0.15, 일요일 0.0입니다. 평일 0.15, 주말0.85현지인 이용 비중은 0.73입니다. 최근 12개월간 남성 회원 비중은 0.61, 여성 회원 비중은 0.39 입니다. 연령대별 회원 비중은 20대 이하 0.15, 30대 0.29, 40대 0.32, 50대 0.17, 60대 이상 0.07입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 2.1 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [가성비, 맛있다, 훌륭, 짬뽕, 탕수육, 짜장, 볶음밥, 불맛, 쫄깃, 바삭, 친절, 깔끔, 푸짐, 양, 맛집, 추천, 재방문, 맛있다, 신선, 만족] 
",33.4884673,126.4997146,2.1,"[가성비, 맛있다, 훌륭, 짬뽕, 탕수육, 짜장, 볶음밥, 불맛, 쫄깃, 바삭, 친절, 깔끔, 푸짐, 양, 맛집, 추천, 재방문, 맛있다, 신선, 만족] 
"
202311,사리원외도점,20150318,중식,제주 제주시 외도일동 429-7번지 1층 사리원외도점,상위 25~50%,상위 50~75%,상위 50~75%,0.15,0.24,0.15,0.03,0.12,0.15,0.16,0.15,0.27,0.18,0.4,0.0,0.83,0.73,0.27,0.03,0.18,0.4,0.26,0.12,0.69,0.31,"202311 기준 '사리원외도점'(주소: 제주 제주시 외도일동 429-7번지 1층 사리원외도점)은/는 20150318에 개설된 중식 업종입니다. 이용 시간대별 비중은 5~11시 0.15%, 12~13시 0.27%, 14~17시 0.18%, 18~22시 0.4%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.15, 화요일 0.24, 수요일 0.15, 목요일 0.03, 금요일 0.12, 토요일 0.15, 일요일 0.16입니다. 평일 0.31, 주말0.69현지인 이용 비중은 0.83입니다. 최근 12개월간 남성 회원 비중은 0.73, 여성 회원 비중은 0.27 입니다. 연령대별 회원 비중은 20대 이하 0.03, 30대 0.18, 40대 0.4, 50대 0.26, 60대 이상 0.12입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 2.36 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [맛있다, 짜다, 맵다, 친절하다, 푸짐하다, 굿, 최고, 좋다, 굳, 괜찮다, 깔끔하다, 신선하다, 얼큰하다, 만족, 넘다, 맛집, 훌륭하다, 맛있다, 시원하다, 별로] 
",33.4926461,126.4321349,2.36,"[맛있다, 짜다, 맵다, 친절하다, 푸짐하다, 굿, 최고, 좋다, 굳, 괜찮다, 깔끔하다, 신선하다, 얼큰하다, 만족, 넘다, 맛집, 훌륭하다, 맛있다, 시원하다, 별로] 
"
202311,제주곱,20180424,가정식,제주 제주시 연동 283-6번지 1층,상위 25~50%,상위 10% 이하,상위 10~25%,0.13,0.18,0.15,0.15,0.12,0.14,0.13,0.0,0.0,0.05,0.73,0.22,0.6,0.54,0.46,0.35,0.32,0.2,0.12,0.02,0.73,0.27,"202311 기준 '제주곱'(주소: 제주 제주시 연동 283-6번지 1층)은/는 20180424에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.05%, 18~22시 0.73%, 23~4시 0.22%입니다. 요일별 이용 비중은 월요일 0.13, 화요일 0.18, 수요일 0.15, 목요일 0.15, 금요일 0.12, 토요일 0.14, 일요일 0.13입니다. 평일 0.27, 주말0.73현지인 이용 비중은 0.6입니다. 최근 12개월간 남성 회원 비중은 0.54, 여성 회원 비중은 0.46 입니다. 연령대별 회원 비중은 20대 이하 0.35, 30대 0.32, 40대 0.2, 50대 0.12, 60대 이상 0.02입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 1_상위 10% 이하입니다. 건당 평균 이용 금액 구간은 2_10~25%입니다. 해당 가맹점의 고객 평균 재방문율은 1.08 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [곱창, 막창, 특양, 염통, 맛있다, 고소하다, 부드럽다, 볶음밥, 굿, 맛집, 친절하다, 깔끔하다, 서비스, 웨이팅, 냄새, 신선하다, 양, 푸짐하다, 만족, 재방문] 
",33.4870215,126.4922095,1.08,"[곱창, 막창, 특양, 염통, 맛있다, 고소하다, 부드럽다, 볶음밥, 굿, 맛집, 친절하다, 깔끔하다, 서비스, 웨이팅, 냄새, 신선하다, 양, 푸짐하다, 만족, 재방문] 
"
202311,대독장제주본점,20190408,가정식,제주 제주시 오라이동 3109번지 1층,상위 25~50%,상위 50~75%,상위 50~75%,0.19,0.25,0.16,0.11,0.13,0.08,0.08,0.13,0.52,0.13,0.22,0.0,0.72,0.61,0.39,0.1,0.21,0.35,0.26,0.08,0.85,0.15,"202311 기준 '대독장제주본점'(주소: 제주 제주시 오라이동 3109번지 1층)은/는 20190408에 개설된 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.13%, 12~13시 0.52%, 14~17시 0.13%, 18~22시 0.22%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.19, 화요일 0.25, 수요일 0.16, 목요일 0.11, 금요일 0.13, 토요일 0.08, 일요일 0.08입니다. 평일 0.15, 주말0.85현지인 이용 비중은 0.72입니다. 최근 12개월간 남성 회원 비중은 0.61, 여성 회원 비중은 0.39 입니다. 연령대별 회원 비중은 20대 이하 0.1, 30대 0.21, 40대 0.35, 50대 0.26, 60대 이상 0.08입니다. 이 가맹점의 이용 건수 구간은 3_25~50%이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 4_50~75%입니다. 해당 가맹점의 고객 평균 재방문율은 1.14 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [맛있다, 깔끔하다, 친절하다, 넓다, 좋다, 만족스럽다, 푸짐하다,  최고,  시원하다,  매콤하다,  달콤하다,  고소하다,  부드럽다,  싱싱하다,  넉넉하다,  든든하다,  기분좋다,  향긋하다,  상쾌하다,  따뜻하다] 
",33.4812481,126.5041901,1.14,"[맛있다, 깔끔하다, 친절하다, 넓다, 좋다, 만족스럽다, 푸짐하다,  최고,  시원하다,  매콤하다,  달콤하다,  고소하다,  부드럽다,  싱싱하다,  넉넉하다,  든든하다,  기분좋다,  향긋하다,  상쾌하다,  따뜻하다] 
"
202311,노형호수,20100226,단품요리 전문,제주 제주시 노형동 1070-10번지,상위 50~75%,상위 25~50%,상위 25~50%,0.05,0.14,0.19,0.16,0.21,0.24,0.02,0.0,0.0,0.12,0.84,0.03,0.84,0.62,0.38,0.06,0.13,0.31,0.33,0.18,0.74,0.26,"202311 기준 '노형호수'(주소: 제주 제주시 노형동 1070-10번지)은/는 20100226에 개설된 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.12%, 18~22시 0.84%, 23~4시 0.03%입니다. 요일별 이용 비중은 월요일 0.05, 화요일 0.14, 수요일 0.19, 목요일 0.16, 금요일 0.21, 토요일 0.24, 일요일 0.02입니다. 평일 0.26, 주말0.74현지인 이용 비중은 0.84입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.06, 30대 0.13, 40대 0.31, 50대 0.33, 60대 이상 0.18입니다. 이 가맹점의 이용 건수 구간은 4_50~75%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 3_25~50%입니다. 해당 가맹점의 고객 평균 재방문율은 1.36 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 아구찜, 맛있다, 최고, 맛집, 추천, 푸짐, 양 많다, 넉넉, 볶음밥, 존맛탱, 인생 맛집, 최애, 맵다, 조절 가능, 친절, 서비스, 가성비, 웨이팅, 주차 힘들다, 시끄럽다 
",33.4895066,126.4800604,1.36,"아구찜, 맛있다, 최고, 맛집, 추천, 푸짐, 양 많다, 넉넉, 볶음밥, 존맛탱, 인생 맛집, 최애, 맵다, 조절 가능, 친절, 서비스, 가성비, 웨이팅, 주차 힘들다, 시끄럽다 
"
