YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202312,협재해녀의집,20130627,가정식,제주 제주시 한림읍 협재리 1459-2번지,18.14814814814814,18.796296296296294,6.481481481481476,26.574074074074073,0.0,46.66666666666666,23.333333333333325,1.428571428571427,34.58,35.42,20.02,22.54,15.049999999999999,9.17,3.29
202312,카페보리다,20190717,커피,제주 제주시 이도이동 1055번지 1층,24.0,27.200000000000003,0.0,28.799999999999997,0.0,65.60000000000001,14.399999999999999,63.11300639658849,24.64,55.36000000000001,9.120000000000001,29.6,24.08,14.8,2.48
202312,영산강가마솥,20200217,가정식,제주 제주시 아라이동 1474-1번지 1층,11.666666666666663,33.333333333333336,18.33333333333333,16.666666666666664,0.0,64.99999999999999,14.999999999999991,61.83150183150183,48.64,31.36,1.2,8.4,11.6,29.119999999999997,29.6
202312,범일분식,20151130,분식,제주 서귀포시 남원읍 남원리 139-7번지,39.0990990990991,28.378378378378375,0.0,2.52252252252252,0.0,51.71171171171171,18.288288288288285,17.931914893617023,42.28,27.720000000000002,12.81,24.5,16.8,10.85,4.97
202312,표선갈치조림,20151022,단품요리 전문,제주 서귀포시 표선면 표선리 637-7번지 2층,5.581395348837209,14.88372093023255,42.7906976744186,16.744186046511626,0.0,40.93023255813952,39.06976744186046,15.796178343949041,51.6,28.4,11.84,16.64,15.84,25.92,9.84
202312,비비큐엠지제주연수원점,20230522,치킨,제주 제주시 애월읍 소길리 155-18번지 지하1층,0.0,0.0,56.27450980392157,6.17647058823529,7.549019607843133,50.78431372549018,19.215686274509792,3.820960698689953,41.019999999999996,28.979999999999997,5.95,17.71,24.99,15.75,5.67
202312,제주등대아구찜,20180830,단품요리 전문,제주 제주시 한림읍 한림리 1328-27번지 1층,3.398058252427181,12.9126213592233,35.33980582524272,18.349514563106794,0.0,41.45631067961164,28.54368932038835,35.26992287917738,35.77,34.23,6.51,15.19,21.56,17.22,9.520000000000001
202312,제주인짬뽕,20170508,중식,제주 제주시 삼양이동 2255-1번지 1층,7.3469387755102025,26.53061224489796,13.061224489795915,13.061224489795915,0.0,37.14285714285714,22.857142857142854,50.72164948453608,39.54,20.46,3.5999999999999996,12.9,23.879999999999995,15.42,4.2
202312,불닭공장외도점,20230714,단품요리 전문,제주 제주시 외도일동 551-6번지 다세대주택 가동 1층,0.0,0.0,67.5,8.4375,14.0625,70.3125,19.6875,80.859375,49.50000000000001,40.5,15.659999999999998,20.52,30.240000000000002,21.15,2.43
202312,해왕성반점 본점,20200326,중식,제주 제주시 외도일동 497-17번지 1층,14.545454545454547,32.72727272727273,6.363636363636362,16.36363636363636,0.0,45.45454545454544,24.545454545454543,61.15789473684211,45.71,24.29,8.54,14.98,22.330000000000002,17.78,6.37
202312,슈에뜨펍,20200602,맥주/요리주점,제주 제주시 이도이동 1768-13번지 3층,0.0,0.0,46.54545454545455,1.4545454545454481,32.0,45.09090909090907,34.90909090909091,56.70329670329671,64.80000000000001,15.2,29.36,30.639999999999993,14.96,3.4399999999999995,1.6
202312,길림성,20160218,중식,제주 제주시 용담일동 181-6번지 1층,4.329896907216489,29.587628865979383,15.876288659793815,20.206185567010305,0.0,46.907216494845336,23.092783505154628,58.79120879120879,50.54,19.46,4.2,14.489999999999998,19.46,17.43,14.35
202312,일품순두부 애월점,20210106,단품요리 전문,제주 제주시 애월읍 고내리 1240번지 1층,20.90909090909091,16.363636363636363,13.636363636363633,9.09090909090909,0.0,42.72727272727272,17.272727272727266,18.877551020408163,36.3,23.700000000000003,5.64,10.139999999999993,18.24,15.3,10.62
202312,포티파이브(fortyfive),20230222,단품요리 전문,제주 제주시 노형동 903번지 2층,0.0,0.0,41.14285714285714,0.0,48.857142857142854,64.28571428571426,25.7142857142857,44.46428571428571,37.89,52.11,46.44,30.78,8.01,3.7800000000000002,0.99
202312,커뮤니테이블,20190916,양식,제주 서귀포시 월평동 471-1번지,6.0,20.0,20.0,34.0,0.0,48.00000000000001,32.0,20.57649667405765,30.8,49.2,21.68,36.4,8.32,8.72,4.88
202312,봄소풍,20200714,분식,제주 제주시 외도일동 418-6번지 1층,26.65505226480836,10.104529616724735,1.74216027874564,11.49825783972125,0.0,32.752613240418114,17.24738675958188,39.692435577722364,21.0,28.999999999999996,2.049999999999995,12.5,20.199999999999996,11.15,4.05
202312,청년다방 이노에듀파크점,20230110,커피,제주 서귀포시 대정읍 보성리 2477번지 이노에듀파크 1층 131호,2.857142857142854,6.428571428571425,30.71428571428571,29.999999999999993,0.0,39.999999999999986,29.999999999999993,29.770114942528732,28.42,41.58,14.139999999999993,6.789999999999994,30.169999999999998,16.52,2.3800000000000003
202312,버킹업시청1호점,20230628,베이커리,제주 제주시 이도이동 1185-20번지 1층,0.8042895442359249,4.825737265415545,27.479892761394105,12.198391420911525,4.6916890080428955,36.32707774798927,13.672922252010721,40.12062033314187,17.1,32.9,23.149999999999995,9.2,11.449999999999996,5.25,1.0
202312,롯데지알에스(주)엔제리너스제주공항1층점,20210225,커피,제주 제주시 용담이동 2002번지 제주국제공항 1호 여객청사 층,20.007651109410865,9.793420045906656,5.8530986993114,14.34583014537108,0.0,36.11323641928079,13.8867635807192,13.54205491365387,22.75,27.250000000000004,12.4,14.549999999999999,11.0,8.95,3.1
202312,주식회사 숙성도,20200228,단품요리 전문,제주 제주시 노형동 941-2번지 1층,0.0,12.13720316622691,21.76781002638522,16.09498680738786,0.0,33.509234828496034,16.490765171503956,3.48030018761726,24.2,25.8,15.7,16.75,8.799999999999999,6.7,2.049999999999995
202312,더통큰집,20130320,가정식,제주 제주시 노형동 1279-1번지,0.0,7.7142857142857135,56.57142857142857,7.7142857142857135,18.0,64.28571428571428,25.7142857142857,67.9639175257732,62.55,27.45,20.609999999999992,25.919999999999998,21.24,16.83,5.31
202312,명태명가,20180405,가정식,제주 제주시 아라일동 2572-2번지 2층,5.513513513513514,26.594594594594593,13.297297297297296,14.594594594594593,0.0,40.86486486486485,19.135135135135126,50.444316214656666,27.720000000000002,32.279999999999994,1.02,6.0,16.080000000000002,22.740000000000002,14.16
202312,예소담도두점,20231101,가정식,제주 제주시 도두일동 2629-4번지 1층,13.802816901408445,25.633802816901404,14.788732394366196,15.77464788732394,0.0,44.36619718309858,25.633802816901397,18.94736842105263,39.83,30.169999999999998,10.78,13.65,17.08,17.64,10.78
202312,1950에어차이나 제주공항점,20201008,중식,제주 제주시 용담이동 2002번지 4층,14.121258633921716,14.466615502686109,8.44205679201842,12.97006907137375,0.0,37.1834228702993,12.816577129700685,9.336016096579474,29.100000000000005,20.9,11.199999999999994,13.8,13.0,8.6,3.4000000000000004
202312,탐라요정신제주점,20230112,맥주/요리주점,제주 제주시 연동 273-32번지 2층,0.0,0.0,28.0,0.0,42.0,43.27272727272726,26.72727272727272,45.71150097465887,40.25,29.75,34.72,21.91,8.82,3.71,0.84
202312,궁한스샤브신제주점,20150729,단품요리 전문,제주 제주시 연동 298-9번지 2층,0.0,18.461538461538456,55.38461538461539,6.1538461538461515,0.0,47.17948717948716,32.82051282051282,64.88664987405541,42.72,37.28,6.32,13.440000000000001,18.71999999999999,27.919999999999998,13.600000000000001
202312,테왁,20200602,가정식,제주 서귀포시 서호동 1551-9번지 1층,17.27272727272727,39.090909090909086,0.0,13.636363636363635,0.0,60.90909090909089,9.090909090909086,16.338495575221238,31.150000000000002,38.85,9.450000000000001,20.369999999999997,18.970000000000002,12.81,8.469999999999999
202312,미미탕후루,20210525,단품요리 전문,제주 서귀포시 서귀동 275-3번지,0.0,0.888888888888888,51.55555555555556,7.5555555555555545,0.0,34.66666666666665,25.33333333333333,1.940298507462684,32.64,27.36,16.139999999999993,16.080000000000002,16.26,8.82,2.6399999999999997
202312,콩마루순두부짬뽕,20191119,단품요리 전문,제주 제주시 한림읍 한림리 1390-1번지 1층,4.897959183673464,44.08163265306122,21.22448979591837,9.795918367346935,0.0,62.0408163265306,17.959183673469376,51.302211302211305,47.599999999999994,32.400000000000006,3.5999999999999996,12.08,19.84,25.68,18.71999999999999
202312,돈풍년,20100902,단품요리 전문,제주 제주시 아라이동 3012-9번지,0.0,14.358974358974356,49.65811965811966,5.9829059829059785,0.0,42.47863247863247,27.521367521367516,54.80190174326466,37.66,32.34,2.52,13.789999999999992,21.84,19.88,11.9
202312,주식회사 무적,20230202,커피,제주 제주시 오라이동 3236-1번지,10.0,30.0,7.5,32.5,0.0,58.75,21.25,53.48571428571429,31.28,48.72,10.32,21.6,21.919999999999995,17.2,8.88
202312,홀츠,20210527,베이커리,제주 제주시 애월읍 유수암리 2720번지 1층,16.75213675213675,17.94871794871795,2.393162393162387,32.9059829059829,0.0,35.8974358974359,34.102564102564095,29.04397705544933,25.83,44.17,13.02,24.779999999999998,21.28,7.49,3.36
202312,은희네 해장국 중문점,20230222,단품요리 전문,제주 서귀포시 중문동 1920-1번지 1층,19.261477045908183,11.277445109780434,11.676646706586826,7.78443113772455,0.0,34.93013972055887,15.069860279441116,11.026051188299816,32.8,17.2,5.7999999999999945,11.799999999999999,14.799999999999999,11.55,6.05
202312,전라도식당,20180816,가정식,제주 제주시 연동 274-6번지 1층,18.088235294117645,3.529411764705882,18.088235294117645,2.64705882352941,17.64705882352941,44.11764705882351,15.882352941176467,31.68949771689498,39.18,20.82,10.799999999999999,18.06,17.16,9.0,4.98
202312,모어댄댓,20201008,양식,제주 제주시 아라일동 6108-9번지 1층,0.0,35.2,30.4,14.399999999999999,0.0,54.400000000000006,25.6,67.31531531531532,23.759999999999998,56.239999999999995,17.84,31.200000000000003,20.64,8.48,1.8399999999999999
