YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202307,라라코스트 서귀포점,20180420,양식,제주 서귀포시 동홍동 1542-5번지 2층,2.1538461538461493,22.076923076923077,30.69230769230769,15.076923076923078,0.0,40.38461538461538,29.61538461538461,54.925093632958806,29.54,40.459999999999994,6.2299999999999995,13.789999999999992,31.709999999999994,13.370000000000001,4.83
202307,대왕해물짬뽕라면,20191021,단품요리 전문,제주 제주시 구좌읍 월정리 554번지,11.612903225806448,19.354838709677416,25.806451612903224,23.225806451612904,0.0,55.483870967741915,24.516129032258057,8.761408083441976,50.08,29.92,14.559999999999999,18.319999999999993,23.279999999999998,15.68,8.079999999999991
202307,샤브마니아 신서귀포점,20210812,단품요리 전문,제주 서귀포시 법환동 735-4번지 1층,0.0,17.073170731707314,40.97560975609756,11.951219512195117,0.0,34.999999999999986,35.0,46.78541136556404,34.089999999999996,35.910000000000004,8.68,16.66,24.36,12.95,7.35
202307,세렌디피아,20211104,맥주/요리주점,제주 제주시 외도일동 548-9번지 좌측상가 1층,0.0,0.0,38.09523809523809,0.0,61.904761904761905,52.38095238095236,47.61904761904761,78.29457364341084,85.0,15.0,5.4,34.699999999999996,47.3,12.0,0.6
202307,빽다방 제주대학로점,20150715,커피,제주 제주시 이도이동 1773-14번지,6.505102040816325,10.96938775510204,16.198979591836736,16.326530612244895,0.0,31.50510204081631,18.49489795918367,38.49431818181818,23.45,26.55,17.9,14.05,10.549999999999999,6.2,1.3
202307,신미네,20150326,가정식,제주 서귀포시 동홍동 65-12번지,10.459770114942526,38.62068965517241,16.091954022988503,4.827586206896551,0.0,63.56321839080459,6.436781609195399,59.65217391304348,45.85,24.15,1.8199999999999998,10.29,29.049999999999997,21.98,6.86
202307,토대력드림점,20200226,꼬치구이,제주 제주시 이도이동 1186-19번지,0.0,0.0,32.5,0.0,57.49999999999999,54.999999999999986,34.99999999999999,78.53281853281854,53.64,36.35999999999999,29.25,40.410000000000004,12.15,7.29,0.8099999999999999
202307,황금손가락삼화점,20220103,일식,제주 제주시 도련일동 1940-3번지 1층,0.0,14.691358024691356,46.666666666666664,8.64197530864197,0.0,41.48148148148147,28.518518518518512,62.484394506866415,40.39000000000001,29.61,7.98,14.629999999999999,26.80999999999999,14.139999999999993,6.4399999999999995
202307,꽃가람,20170515,가정식,제주 서귀포시 성산읍 고성리 306-1번지 1층,23.333333333333332,19.444444444444446,7.222222222222217,20.0,0.0,48.333333333333314,21.66666666666666,3.779342723004695,40.529999999999994,29.47,16.59,22.47,16.52,9.38,4.97
202307,포도원흑돼지,20061019,가정식,제주 제주시 노형동 2586-1번지,2.658227848101264,15.569620253164553,31.518987341772153,10.25316455696202,0.0,38.73417721518986,21.265822784810126,18.538083538083534,35.58,24.419999999999998,5.1000000000000005,13.02,16.26,15.600000000000001,9.96
202307,청룡반점,20150903,중식,제주 제주시 이도이동 314-17번지 1층,10.694444444444445,19.444444444444446,15.555555555555555,23.819444444444446,0.486111111111108,46.66666666666666,23.33333333333333,60.861111111111114,41.72,28.279999999999994,5.18,11.06,26.18,18.55,9.030000000000001
202307,일출제주흑돼지,20180709,가정식,제주 서귀포시 성산읍 고성리 1117-4번지,0.0,7.441860465116273,57.67441860465116,14.88372093023255,0.0,46.51162790697673,33.48837209302325,20.19047619047619,37.92,42.08,16.8,18.55999999999999,12.48,18.0,14.079999999999998
202307,배스킨라빈스 제주삼화점,20161019,베이커리,제주 제주시 도련일동 1972-2번지 1층,2.60736196319018,3.9877300613496898,30.67484662576687,12.73006134969325,0.0,29.90797546012268,20.092024539877297,44.004524886877824,24.099999999999998,25.900000000000002,5.849999999999995,16.449999999999996,20.3,6.05,1.35
202307,주식회사 파스쿠찌제주노형로터리점,20120413,커피,제주 제주시 노형동 1289-2번지 (주)칠억조,7.26817042606516,12.03007518796992,13.533834586466165,17.167919799498748,0.0,35.33834586466163,14.66165413533834,39.03352353780314,21.6,28.4,13.350000000000001,11.0,9.849999999999994,11.5,4.35
202307,시민상회,20221007,단품요리 전문,제주 제주시 이도일동 1697-1번지 1층,0.0,0.0,61.904761904761905,4.76190476190476,33.33333333333333,57.14285714285712,42.85714285714285,89.92805755395683,64.8,35.199999999999996,8.799999999999999,22.8,28.999999999999996,24.4,15.0
202307,요기서고기,20200131,가정식,제주 서귀포시 중문동 2060-1번지 1층,0.0,0.0,72.6923076923077,0.0,17.307692307692307,51.92307692307689,38.07692307692307,66.0,56.61,33.39,7.29,15.93,37.71,26.099999999999998,2.88
202307,이조은식당,20170804,가정식,제주 서귀포시 색달동 2476-3번지 1층,12.20338983050847,17.627118644067792,33.89830508474576,16.271186440677965,0.0,50.16949152542372,29.830508474576263,1.2565445026178,42.800000000000004,37.2,11.36,20.4,20.560000000000002,18.400000000000002,9.279999999999992
202307,솔지노형점,20061117,단품요리 전문,제주 제주시 노형동 2736번지 1층,0.0,2.164948453608246,45.77319587628865,12.061855670103089,0.0,40.515463917525764,19.484536082474218,15.458980044345893,32.7,27.3,15.600000000000001,22.02,11.700000000000001,8.4,2.2199999999999998
202307,뚱딴지,20220905,단품요리 전문,제주 제주시 애월읍 신엄리 2814-1번지,0.0,8.842105263157894,53.78947368421052,7.368421052631575,0.0,42.736842105263136,27.263157894736842,3.148535564853553,37.309999999999995,32.690000000000005,12.879999999999999,20.299999999999997,15.26,15.540000000000001,6.02
202307,제주미향,20040512,가정식,제주 서귀포시 색달동 2477번지,5.513513513513514,16.216216216216218,25.297297297297295,12.972972972972972,0.0,38.918918918918905,21.08108108108108,1.6226658081133258,35.699999999999996,24.3,7.08,14.52,18.54,13.08,6.78
202307,일미도,20150720,일식,제주 제주시 구좌읍 하도리 3359번지 1층,1.86335403726708,16.39751552795031,26.459627329192546,15.279503105590061,0.0,33.167701863354026,26.832298136645953,18.61575178997613,33.17999999999999,26.82,4.74,9.9,13.38,14.039999999999994,17.88
202307,"삼조삼계탕,삼조닭집",20160729,단품요리 전문,제주 제주시 삼도일동 521-16번지 1층,6.41711229946524,14.117647058823527,22.7807486631016,16.68449197860962,0.0,42.35294117647059,17.64705882352941,51.57742402315485,40.5,19.5,2.94,7.08,14.879999999999999,19.02,16.080000000000002
202307,순희네흑돼지,20220719,단품요리 전문,제주 제주시 애월읍 고내리 334-2번지 1층,0.0,0.0,95.0,5.0,0.0,85.0,15.0,2.38095238095238,53.2,46.79999999999999,22.3,25.5,23.39999999999999,19.1,9.6
202307,살찐고등어,20210830,가정식,제주 제주시 구좌읍 하도리 1767번지 1층,13.114754098360649,28.85245901639344,0.0,38.0327868852459,0.0,56.3934426229508,23.606557377049175,7.414634146341456,42.24,37.76,20.0,32.64,17.04,7.4399999999999995,2.88
202307,싱싱촘맛집,20191101,단품요리 전문,제주 제주시 조천읍 함덕리 3129번지 1층,3.75,12.5,40.0,23.75,0.0,63.75,16.25,18.442367601246104,47.36000000000001,32.64,6.32,19.04,20.240000000000002,18.48,15.919999999999991
202307,컴포즈서귀포표선점,20210617,커피,제주 서귀포시 표선면 표선리 570-1번지 1층,17.68617021276596,10.77127659574468,6.382978723404255,15.159574468085104,0.0,34.17553191489361,15.82446808510638,23.89240506329114,26.1,23.9,6.800000000000001,13.750000000000002,17.8,8.6,3.1
202307,케이엠지엠 제주시청점,20221226,맥주/요리주점,제주 제주시 이도이동 1186-11번지 2층,0.0,0.0,0.0,0.0,100.0,26.315789473684198,73.68421052631578,50.0,100.0,0.0,33.29999999999999,53.29999999999999,6.7,0.0,6.7
202307,진지상,20100309,가정식,제주 제주시 노형동 1289-1번지 제동프린스빌 101호,14.222222222222216,44.44444444444444,14.222222222222216,7.111111111111104,0.0,67.55555555555553,12.44444444444444,60.3125,46.0,34.0,1.6800000000000002,8.48,12.88,33.28,23.68
202307,만만,20170621,단품요리 전문,제주 제주시 연동 273-18번지 1층,0.0,0.0,100.0,0.0,0.0,83.33333333333333,16.66666666666666,21.34831460674157,59.4,40.6,33.29999999999999,26.1,27.500000000000004,10.099999999999989,2.89999999999999
202307,소길다방,20211027,커피,제주 제주시 애월읍 소길리 619번지 1층,6.603773584905658,19.81132075471698,0.0,43.58490566037736,0.0,40.28301886792452,29.71698113207546,14.928631402183038,26.6,43.4,26.18,25.34,10.01,6.930000000000001,1.5399999999999998
