YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202303,돈후명가,20201021,가정식,제주 제주시 연동 273-18번지,0.0,0.0,75.0,0.0,14.999999999999995,63.749999999999986,26.249999999999993,15.95317725752508,58.5,31.499999999999996,14.04,18.81,22.95,23.310000000000002,10.98
202303,무우수커피로스터스,20210114,단품요리 전문,제주 제주시 조천읍 조천리 2361번지 1층,10.540540540540537,20.67567567567567,0.0,28.783783783783782,0.0,44.59459459459458,15.405405405405395,22.24576271186441,22.44,37.56,15.3,27.3,10.559999999999999,5.279999999999999,1.5599999999999998
202303,방과후카페2,20220225,분식,제주 제주시 아라일동 6104-2번지 1층,3.8095238095238084,11.428571428571423,33.01587301587301,25.396825396825392,6.349206349206344,53.333333333333314,26.666666666666657,68.24742268041237,40.08,39.92,6.16,25.2,35.83999999999999,10.72,2.08
202303,돼지촌,20050719,가정식,제주 제주시 노형동 934-1번지,0.0,0.0,63.913043478260875,1.014492753623188,5.072463768115941,56.811594202898526,13.188405797101444,42.66899766899767,44.1,25.9,8.119999999999992,20.229999999999997,26.18,12.319999999999999,3.2199999999999998
202303,던킨제주연동,20221222,베이커리,제주 제주시 연동 1482-4번지 1층,9.52380952380952,9.07738095238095,14.13690476190476,17.26190476190476,0.0,36.60714285714285,13.392857142857139,42.544987146529564,21.25,28.749999999999996,4.9,12.3,20.25,9.55,3.05
202303,천일만두,20200207,분식,제주 서귀포시 서귀동 306-5번지 1층,5.283018867924525,13.867924528301886,42.92452830188679,7.924528301886791,0.0,40.94339622641508,29.0566037735849,23.115449915110357,35.28,34.72,14.35,24.99,17.08,10.01,3.57
202303,중종,20181024,가정식,제주 제주시 오라삼동 2912-5번지 1층,3.103448275862064,46.55172413793104,31.03448275862069,9.310344827586201,0.0,74.48275862068965,15.517241379310336,53.317535545023695,46.17,43.83,11.43,15.02999999999999,31.589999999999996,26.009999999999998,5.94
202303,태경식당,20100224,가정식,제주 서귀포시 남원읍 수망리 310-1번지,31.935483870967744,55.16129032258065,0.0,2.90322580645161,0.0,72.5806451612903,17.419354838709676,62.608695652173914,71.28,18.72,1.17,4.5,23.76,28.26,32.22
202303,블리스풀,20220914,단품요리 전문,제주 제주시 애월읍 유수암리 1176번지 1동 1층,6.580645161290322,16.258064516129032,1.161290322580644,36.0,0.0,28.645161290322573,31.354838709677413,38.97810218978102,19.979999999999993,40.02,18.0,23.76,11.16,5.7,1.38
202303,봄봄,20161206,커피,제주 제주시 아라이동 35-19번지,17.683881064162755,12.910798122065724,7.042253521126759,12.363067292644756,0.0,39.43661971830985,10.563380281690135,38.407019912251094,29.7,20.3,13.849999999999996,11.4,12.6,10.099999999999994,2.049999999999995
202303,사려니국수,20180810,단품요리 전문,제주 제주시 조천읍 교래리 산 34-17번지 1층,27.096774193548384,34.83870967741935,0.0,18.064516129032256,0.0,51.61290322580644,28.38709677419354,9.128834355828216,49.2,30.8,8.4,18.400000000000002,26.400000000000002,16.64,10.08
202303,주식회사 좋은일이 피어22,20211109,양식,제주 제주시 한림읍 금능리 1494-3번지 1층,1.666666666666664,25.0,33.333333333333336,20.0,0.0,54.999999999999986,25.0,2.222222222222216,37.519999999999996,42.480000000000004,15.280000000000001,25.68,24.56,9.120000000000001,5.36
202303,수까락,20150511,가정식,제주 제주시 용담이동 2621-9번지 1층,5.6000000000000005,31.73333333333333,19.6,13.066666666666661,0.0,60.66666666666665,9.333333333333332,47.32704402515723,30.8,39.2,2.9400000000000004,6.58,17.22,24.08,19.179999999999993
202303,별미해장국본점,20160617,단품요리 전문,제주 제주시 조천읍 함덕리 4151번지 1층,29.44444444444444,25.55555555555555,9.444444444444445,5.555555555555552,0.0,51.11111111111109,18.88888888888888,27.463295269168025,44.24,25.759999999999998,7.63,13.229999999999992,20.369999999999997,17.43,11.27
202303,우주파,20220519,양식,제주 제주시 삼도이동 1221-10번지 1층,0.0,0.0,69.0,0.0,20.999999999999996,32.99999999999999,56.999999999999986,27.040358744394617,45.63,44.37,25.109999999999992,37.71,15.479999999999999,9.629999999999999,2.07
202303,고우니제주를담다말흑돼지전복삼합전문점,20070206,단품요리 전문,제주 제주시 애월읍 하귀2리 2825번지,20.0,25.0,26.666666666666664,8.333333333333329,0.0,51.66666666666665,28.33333333333333,9.824561403508769,48.64,31.36,14.239999999999998,16.159999999999993,13.919999999999998,23.279999999999998,12.4
202303,삼다미가,20210917,가정식,제주 서귀포시 법환동 282-1번지 2층,0.0,0.0,70.0,30.0,0.0,70.0,30.000000000000004,18.29787234042553,63.6,36.4,13.4,24.4,32.29999999999999,23.5,6.5
202303,연동찌개,20180417,가정식,제주 제주시 연동 292-65번지 네스트빌 102호,55.58823529411765,18.529411764705877,10.588235294117645,5.2941176470588225,0.0,74.11764705882352,15.88235294117647,32.5,64.62,25.38,8.1,6.93,26.549999999999997,32.31,16.11
202303,초원식당,19950703,가정식,제주 제주시 조천읍 ,0.0,8.33333333333333,83.33333333333334,8.33333333333333,0.0,74.99999999999999,24.99999999999999,24.22145328719723,61.7,38.29999999999999,8.3,27.800000000000004,25.3,20.599999999999998,18.099999999999998
202303,가시식당2호점,20161223,가정식,제주 제주시 이도이동 2035-15번지,3.692307692307688,44.30769230769231,24.615384615384617,7.384615384615384,0.0,63.999999999999986,16.0,59.565217391304344,52.56,27.439999999999994,7.92,23.2,24.08,20.0,4.88
202303,신현대식당,20010109,가정식,제주 제주시 건입동 1319-19번지,18.947368421052623,25.263157894736842,8.421052631578943,27.368421052631575,0.0,58.94736842105261,21.05263157894736,9.177057356608472,45.599999999999994,34.4,10.959999999999992,17.28,17.68,21.12,12.96
202303,뱅인타코,20160816,양식,제주 서귀포시 대정읍 보성리 2405번지 (라온프라이빗에듀),3.93013100436681,9.956331877729255,22.2707423580786,23.842794759825324,0.0,43.49344978165938,16.506550218340607,26.79775280898876,24.360000000000003,35.64,8.280000000000001,17.7,23.1,8.639999999999999,2.2199999999999998
202303,리틀비엣,20180711,단품요리 전문,제주 제주시 아라일동 6109-1번지 1층,3.5,34.125,21.0,11.375,0.0,63.87500000000001,6.125,55.14223194748359,31.64,38.35999999999999,11.760000000000002,25.41,20.86,10.08,1.89
202303,자보카까페,20200713,단품요리 전문,제주 제주시 구좌읍 김녕리 6159번지,8.064516129032254,14.032258064516128,0.483870967741935,27.419354838709676,0.0,35.96774193548386,14.032258064516123,2.415458937198065,19.399999999999995,30.599999999999998,22.25,17.65,4.45,4.3,1.35
