YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202309,큰나무집,20120808,가정식,제주 제주시 용담이동 358-17번지 큰나무집,5.714285714285712,19.04761904761904,40.0,15.238095238095234,0.0,68.57142857142853,11.428571428571423,71.90184049079755,64.24,15.759999999999991,1.36,6.720000000000001,18.799999999999997,27.759999999999998,25.36
202309,항아리조림,20200122,단품요리 전문,제주 제주시 구좌읍 세화리 1500-17번지 1층,2.758620689655168,24.82758620689655,42.75862068965517,9.655172413793103,0.0,46.89655172413792,33.103448275862064,4.064171122994648,43.03999999999999,36.96,18.0,25.6,17.2,13.919999999999998,5.28
202309,영자네해장국,20210504,가정식,제주 제주시 화북일동 1968-5번지 1층,33.07692307692307,23.076923076923073,7.692307692307686,6.153846153846153,0.0,39.999999999999986,29.999999999999993,55.92844974446337,50.68000000000001,19.32,2.31,8.75,20.58,22.26,16.17
202309,파리바게뜨제주애월점,20181120,베이커리,제주 제주시 애월읍 애월리 1638-1번지 1층,16.846361185983824,6.064690026954175,12.80323450134771,14.285714285714285,0.0,38.27493261455524,11.72506738544474,22.838541666666664,23.1,26.899999999999995,5.1,12.45,16.5,10.299999999999999,5.7
202309,60계제주아라점,20210713,치킨,제주 제주시 아라일동 6114-11번지 1층,0.0,0.0,51.27906976744186,13.023255813953483,5.697674418604651,44.7674418604651,25.232558139534877,59.67676767676768,39.27,30.73,4.69,10.99,33.11,17.15,4.0599999999999925
202309,성산풍천장어,20161227,가정식,제주 서귀포시 성산읍 고성리 840-1번지,1.739130434782608,10.434782608695647,50.434782608695656,17.39130434782608,0.0,45.21739130434781,34.78260869565218,59.15966386554622,47.44,32.559999999999995,3.279999999999992,8.48,15.919999999999991,29.84,22.480000000000004
202309,국빈대반점,20181001,중식,제주 제주시 노형동 2687-4번지 2층,6.9230769230769225,23.076923076923073,23.846153846153843,16.15384615384615,0.0,46.92307692307691,23.076923076923073,49.51578947368421,44.94,25.06,2.9400000000000004,15.889999999999993,21.98,15.82,13.370000000000001
202309,빽다방월정리점,20230720,커피,제주 제주시 구좌읍 월정리 545번지 1층,15.54054054054054,9.07335907335907,7.43243243243243,17.953667953667953,0.0,35.32818532818533,14.671814671814666,8.99001109877913,27.200000000000003,22.8,12.85,16.649999999999995,14.299999999999999,5.1499999999999995,1.05
202309,잇잇,20120217,분식,제주 제주시 이도이동 1186-9번지 오니기리와이규동시청 점,3.8095238095238084,19.04761904761904,29.206349206349202,26.666666666666664,1.269841269841264,49.523809523809504,30.476190476190467,56.01003764115433,41.84,38.16,26.560000000000002,14.719999999999999,20.08,15.440000000000001,3.2
202309,웨이브메이커컴퍼니 주식회사,20210916,일식,제주 제주시 아라이동 3013-8번지 1층,0.0,0.0,51.891891891891895,0.0,28.108108108108105,43.243243243243235,36.75675675675676,43.911671924290225,43.6,36.4,15.519999999999992,34.88,18.88,8.959999999999992,1.6800000000000002
202309,탐라는갈비,20221115,가정식,제주 제주시 아라일동 6076-1번지 1층,1.379310344827584,16.551724137931032,62.06896551724138,0.0,0.0,56.55172413793103,23.448275862068968,65.4980079681275,48.08,31.919999999999995,2.96,17.2,25.12,22.56,12.32
202309,제주막창,20161010,단품요리 전문,제주 서귀포시 서귀동 257-15번지,0.0,0.0,84.375,5.625,0.0,61.875,28.125,60.49180327868852,51.93000000000001,38.07,12.600000000000001,16.83,27.09,22.95,10.52999999999999
202309,계절식탁향토,20210607,가정식,제주 제주시 조천읍 함덕리 1004-41번지 2층,0.0,9.635036496350363,34.160583941605836,16.204379562043794,0.0,46.86131386861314,13.13868613138686,2.7471798274717982,33.54,26.46,8.16,16.5,17.459999999999997,12.299999999999999,5.58
202309,양선비,20230829,가정식,제주 서귀포시 동홍동 97-1번지 1층 107호,0.0,0.0,93.33333333333333,0.0,6.66666666666666,53.33333333333331,46.666666666666664,78.57142857142857,53.79999999999999,46.2,0.0,46.2,46.2,7.7,0.0
202309,산지해장국서귀포점,20220221,단품요리 전문,제주 서귀포시 강정동 234-2번지 강정동,26.3768115942029,20.0,0.0,3.6231884057971,0.0,32.31884057971014,17.681159420289855,22.523686477174845,34.9,15.1,4.75,10.85,16.949999999999996,11.349999999999994,6.05
202309,어촌계회센타,20000527,단품요리 전문,제주 제주시 애월읍 애월리 1737-3번지,0.0,16.875,50.625,22.5,0.0,53.4375,36.5625,32.4,54.9,35.1,6.75,13.41,17.55,28.8,23.490000000000002
202309,영춘식당,20210617,가정식,제주 제주시 삼도일동 534-1번지 1층,7.999999999999994,36.0,14.999999999999993,10.999999999999998,0.0,58.999999999999986,10.999999999999998,46.310043668122276,41.93,28.07,5.109999999999999,15.049999999999999,22.82,18.76,8.33
202309,보레드베이커스,20190619,단품요리 전문,제주 서귀포시 보목동 1453번지,15.588235294117645,15.882352941176471,7.647058823529408,20.88235294117647,0.0,37.94117647058823,22.05882352941176,11.760513186029934,25.02,34.98,14.94,20.46,12.0,8.52,4.08
202309,육싸롱,20221125,가정식,제주 서귀포시 동홍동 142-2번지 1층,0.0,0.0,90.0,0.0,0.0,72.0,18.0,75.0,50.309999999999995,39.69,9.9,23.04,35.1,17.72999999999999,4.23
202309,기쁨이네해물탕앤돌솥밥,20120531,가정식,제주 제주시 조천읍 함덕리 1269-17번지,21.818181818181817,7.272727272727272,40.0,10.909090909090903,0.0,52.72727272727272,27.27272727272727,5.878300803673936,40.24,39.76,5.2,17.2,25.04,22.0,10.64
