YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202304,탄광맥주제주중문점,20210930,맥주/요리주점,제주 서귀포시 중문동 2167-16번지,0.0,0.0,42.95454545454545,2.38636363636363,24.65909090909091,47.72727272727272,22.27272727272727,22.763157894736842,43.47,26.53,18.060000000000002,19.6,16.379999999999992,12.389999999999999,3.57
202304,해모루,20130527,일식,제주 제주시 노형동 1279-1번지,0.0,0.0,66.66666666666667,1.666666666666664,11.666666666666663,58.33333333333332,21.666666666666664,28.42105263157894,56.32000000000001,23.68,10.24,16.0,20.48,24.48,8.8
202304,종달아구찜,20170417,단품요리 전문,제주 제주시 구좌읍 종달리 915번지 1층,5.714285714285712,19.04761904761904,38.09523809523809,17.142857142857135,0.0,45.714285714285694,34.28571428571427,31.901840490797543,38.96,41.04,7.92,14.16,20.48,22.959999999999997,14.399999999999999
202304,진미명가식당,19930315,가정식,제주 서귀포시 안덕면 사계리 2072번지,0.0,0.0,100.0,0.0,0.0,60.00000000000001,40.0,1.40845070422535,73.9,26.1,5.7,36.3,18.5,21.7,17.8
202304,오야짬뽕,20150914,중식,제주 제주시 봉개동 2423번지,12.83333333333333,33.83333333333333,15.16666666666666,8.166666666666663,0.0,53.08333333333332,16.916666666666664,54.672413793103445,48.72,21.28,4.9,14.07,24.709999999999997,15.61,10.64
202304,빽다방제주법조타워점,20210628,커피,제주 제주시 이도이동 1065-6번지 제주법조타워 1층 102호,14.244604316546761,19.208633093525176,8.848920863309353,17.697841726618705,0.0,45.53956834532372,14.46043165467626,46.252983293556085,28.68,31.32,13.8,15.120000000000001,19.379999999999995,9.9,1.739999999999994
202304,장원삼계탕,20170103,단품요리 전문,제주 제주시 조천읍 조천리 2345-6번지 조천읍,5.517241379310343,19.310344827586206,30.344827586206897,24.82758620689655,0.0,48.27586206896551,31.72413793103448,55.39622641509433,50.08,29.92,4.4,16.88,23.04,22.72,12.96
202304,신왕,20191230,중식,제주 서귀포시 성산읍 고성리 205-6번지 1층,6.74556213017751,22.011834319526628,15.26627218934911,15.976331360946745,0.0,33.72781065088756,26.27218934911242,20.136986301369863,37.32,22.679999999999993,8.879999999999999,15.9,20.46,10.200000000000001,4.56
202304,하효소머리국밥,20150423,단품요리 전문,제주 서귀포시 하효동 142-2번지,29.230769230769226,33.84615384615385,7.692307692307688,9.230769230769223,0.0,56.9230769230769,23.07692307692307,51.04524180967239,54.239999999999995,25.76,4.639999999999992,14.879999999999999,22.0,24.08,14.48
202304,비에이치씨 도남점,20151211,치킨,제주 제주시 도남동 66-2번지 1층,0.0,9.625,50.75,5.25,4.375,45.5,24.5,60.6,39.41,30.59,7.91,10.709999999999999,25.13,20.72,5.53
202304,남가네설악추어탕신제주점,20170309,단품요리 전문,제주 제주시 노형동 3789-8번지 층,7.875,30.625,9.625,21.875,0.0,51.62499999999999,18.375,54.67455621301775,40.39000000000001,29.61,2.52,10.08,19.6,21.419999999999998,16.379999999999992
202304,희양양,20200318,중식,제주 제주시 연동 271-32번지,0.0,4.210526315789472,69.47368421052632,6.315789473684208,0.0,54.73684210526314,25.263157894736832,45.98425196850393,54.160000000000004,25.839999999999993,9.44,19.36,20.48,22.56,8.079999999999991
202304,돈자루,20170302,단품요리 전문,제주 제주시 노형동 1051-1번지,0.0,0.0,100.0,0.0,0.0,66.66666666666666,33.33333333333332,82.84023668639054,67.8,32.2,7.3,17.8,24.3,35.9,14.7
202304,뽕꼴락,20230307,가정식,제주 제주시 조천읍 함덕리 3230-1번지 1층,46.89655172413793,33.103448275862064,0.0,0.0,0.0,56.55172413793102,23.44827586206896,48.45070422535211,45.36000000000001,34.64,1.2,16.72,16.72,26.23999999999999,19.119999999999997
202304,제주오쿠다2호점,20190128,가정식,제주 제주시 노형동 2664번지 1층,9.310344827586201,31.03448275862069,31.03448275862069,18.620689655172413,0.0,71.37931034482759,18.620689655172402,34.03712296983758,48.78,41.21999999999999,7.829999999999999,21.599999999999998,28.98,20.879999999999992,10.709999999999999
202304,옛날아우내순대,20190425,단품요리 전문,제주 제주시 애월읍 하귀2리 2626번지 1층,12.574850299401191,13.652694610778443,22.9940119760479,10.778443113772452,0.0,41.31736526946107,18.68263473053892,30.96904441453567,40.92,19.080000000000002,6.359999999999999,11.939999999999994,18.72,14.64,8.34
202304,컵독스커피제주1호점,20150826,커피,제주 제주시 도남동 908-2번지,0.0,0.0,57.67441860465116,0.0,22.325581395348834,63.25581395348835,16.744186046511622,68.17120622568093,56.879999999999995,23.119999999999997,2.16,4.32,19.28,36.160000000000004,17.91999999999999
202304,왕생가든,20150213,가정식,제주 제주시 영평동 2493-22번지,0.0,0.0,81.25,18.75,0.0,43.75,56.25,86.66666666666667,76.0,24.0,3.2,26.0,33.79999999999999,29.9,7.1
202304,솔향바다가든,20190701,단품요리 전문,제주 제주시 애월읍 곽지리 1380번지 지하1층,0.0,7.804878048780488,64.39024390243902,7.804878048780488,0.0,52.682926829268276,27.317073170731703,3.145299145299144,43.120000000000005,36.88,17.12,24.16,20.32,13.600000000000001,4.72
202304,고래콩물,20090217,가정식,제주 제주시 노형동 933-6번지,15.638297872340424,26.06382978723404,14.148936170212759,14.148936170212759,0.0,44.680851063829756,25.31914893617021,55.39338654503991,41.16,28.84,2.8000000000000003,11.479999999999993,20.229999999999997,22.89,12.6
202304,고요남,20151211,가정식,제주 제주시 아라이동 3001-17번지,2.711864406779656,35.25423728813559,35.25423728813559,6.779661016949152,0.0,50.16949152542372,29.83050847457627,64.29906542056075,42.800000000000004,37.2,10.24,23.279999999999998,29.36,14.879999999999999,2.16
202304,애월집,20180403,가정식,제주 제주시 애월읍 구엄리 1258-5번지 지하1층,33.25,23.625,0.0,13.125,0.0,63.875,6.125,5.053941908713691,38.92,31.080000000000002,16.59,19.88,20.369999999999997,9.8,3.36
202304,송이축산정육식당삼양점,20230309,가정식,제주 제주시 삼양이동 2149-1번지 1층,0.0,0.0,93.75,6.25,0.0,56.25,43.75,96.875,78.8,21.2,0.0,27.3,24.2,36.4,12.1
202304,칠돈가제주공항직영점,20200703,가정식,제주 제주시 연동 304-11번지,0.0,0.0,61.6,8.4,0.0,36.39999999999999,33.599999999999994,5.5797101449275335,39.27,30.73,19.389999999999993,23.029999999999994,12.389999999999999,10.219999999999999,4.97
202304,디뷰,20210122,커피,제주 제주시 노형동 3801-9번지 1층,10.105263157894733,25.57894736842105,3.473684210526312,20.842105263157897,0.0,35.68421052631578,24.3157894736842,43.77431906614786,18.84,41.16,10.379999999999999,16.200000000000003,21.0,10.98,1.5
202304,유군초밥,20200515,일식,제주 제주시 이도이동 1771-13번지 2층,2.517482517482514,19.300699300699296,30.62937062937063,7.552447552447553,0.0,49.93006993006992,10.069930069930068,33.100107642626476,28.56,31.44,23.400000000000002,15.06,10.98,8.100000000000001,2.4599999999999937
202304,돈짬제주시청점,20210317,가정식,제주 제주시 이도이동 1772-8번지 2층,9.999999999999996,17.692307692307686,26.15384615384615,16.15384615384615,0.0,46.153846153846146,23.846153846153843,50.02633889376646,36.61,33.39,18.13,15.75,19.95,12.74,3.43
202304,테왁,20200602,가정식,제주 서귀포시 서호동 1551-9번지 1층,14.93333333333333,38.266666666666666,0.0,16.8,0.0,53.19999999999999,16.8,17.05696202531645,30.169999999999998,39.83,11.06,19.529999999999994,18.41,13.229999999999992,7.7700000000000005
202304,진양해장국,20141209,단품요리 전문,제주 제주시 삼양이동 2179-4번지 1층,39.913043478260875,16.695652173913043,0.0,3.391304347826082,0.0,26.08695652173912,33.91304347826087,49.99353587588882,42.0,18.0,3.54,11.28,24.66,14.64,5.88
