YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202305,종합정육식당,20120327,가정식,제주 제주시 오라일동 2454-5번지,12.788461538461531,18.846153846153847,21.53846153846154,13.46153846153846,3.36538461538461,39.038461538461526,30.96153846153846,45.294117647058826,49.349999999999994,20.65,5.18,13.229999999999992,19.67,18.62,13.3
202305,세이슌한라대점,20170302,단품요리 전문,제주 제주시 노형동 3814-3번지 1층,7.368421052631575,26.315789473684205,18.421052631578945,17.894736842105264,0.0,51.05263157894735,18.947368421052623,55.16072980017376,35.910000000000004,34.089999999999996,23.029999999999994,13.65,18.829999999999995,12.53,1.959999999999993
202305,본죽앤비빔밥 제주법원점,20180330,가정식,제주 제주시 이도이동 1027-15번지 1층,19.727272727272727,13.363636363636362,19.09090909090909,17.818181818181817,0.0,45.8181818181818,24.18181818181818,54.92307692307692,33.46,36.54,8.33,14.0,23.379999999999992,17.990000000000002,6.3
202305,보리갈비,20190327,단품요리 전문,제주 제주시 한경면 신창리 272-1번지 1층,34.61538461538461,51.92307692307692,3.461538461538456,0.0,0.0,58.846153846153825,31.15384615384615,67.9245283018868,69.48,20.52,2.16,13.139999999999999,24.840000000000003,27.09,22.68
202305,막둥이해녀복순이네,20141224,가정식,제주 서귀포시 성산읍 고성리 2133번지,10.909090909090908,35.45454545454545,0.0,43.63636363636363,0.0,57.27272727272726,32.72727272727273,10.701754385964911,49.14,40.85999999999999,10.43999999999999,21.15,26.549999999999997,19.89,11.88
202305,유군초밥,20200515,일식,제주 제주시 이도이동 1771-13번지 2층,0.0,23.135593220338983,33.813559322033896,13.05084745762712,0.0,57.54237288135592,12.457627118644064,39.02386117136659,32.83,37.17,27.02,17.64,12.6,9.87,2.869999999999993
202305,돈짬제주시청점,20210317,가정식,제주 제주시 이도이동 1772-8번지 2층,5.436893203883491,20.388349514563107,27.184466019417474,16.99029126213592,0.0,42.815533980582515,27.18446601941747,50.67256637168141,36.61,33.39,18.41,15.540000000000001,19.81,13.02,3.2199999999999998
202305,카페아오오,20200603,커피,제주 서귀포시 성산읍 신산리 420번지 2층,12.406779661016946,17.28813559322034,3.050847457627116,27.25423728813559,0.0,38.03389830508475,21.966101694915253,6.3559322033898304,28.259999999999998,31.740000000000002,14.039999999999994,18.78,12.6,10.200000000000001,4.38
202305,춘천손가닭갈비,20131213,단품요리 전문,제주 서귀포시 동홍동 640-4번지,0.0,0.0,87.3529411764706,2.6470588235294072,0.0,76.76470588235293,13.23529411764705,71.8241042345277,49.68000000000001,40.31999999999999,6.03,14.22,37.62,28.62,3.51
202305,청수미방,20191209,양식,제주 제주시 한경면 청수리 2052번지 1층,9.0,54.0,0.0,27.0,0.0,62.999999999999986,26.999999999999993,29.331476323119773,29.43,60.56999999999999,12.15,22.86,39.6,10.17,5.219999999999991
202305,고래콩물,20090217,가정식,제주 제주시 노형동 933-6번지,10.888888888888886,20.222222222222218,20.222222222222218,18.666666666666664,0.0,49.77777777777776,20.22222222222222,55.541760722347625,41.37,28.63,2.8000000000000003,11.13,20.02,23.309999999999995,12.67
202305,솔향바다가든,20190701,단품요리 전문,제주 제주시 애월읍 곽지리 1380번지 지하1층,0.0,10.256410256410255,57.43589743589744,12.307692307692303,0.0,43.07692307692306,36.92307692307692,3.15608919382504,44.0,36.0,17.44,24.4,20.880000000000003,13.359999999999992,3.92
202305,고요남,20151211,가정식,제주 제주시 아라이동 3001-17번지,1.7021276595744639,27.23404255319149,39.148936170212764,11.91489361702127,0.0,57.87234042553191,22.127659574468083,64.24242424242424,43.120000000000005,36.88,10.08,23.439999999999998,29.6,14.8,2.08
202305,애월집,20180403,가정식,제주 제주시 애월읍 구엄리 1258-5번지 지하1층,30.270270270270267,16.081081081081077,0.0,23.648648648648646,0.0,52.02702702702702,17.97297297297297,4.747826086956519,39.059999999999995,30.94,17.22,19.32,19.95,10.29,3.15
202305,교촌치킨제주시청점,20230223,치킨,제주 제주시 이도이동 1179-18번지 1층,0.0,1.97183098591549,56.19718309859155,3.94366197183098,7.8873239436619675,47.32394366197182,22.67605633802816,57.239583333333336,38.01,31.990000000000002,8.33,7.98,22.330000000000002,20.299999999999997,10.99
202305,한라원,20230322,가정식,제주 서귀포시 안덕면 서광리 산 24번지 F004,2.394366197183095,10.56338028169014,30.140845070422532,6.901408450704224,0.0,30.985915492957734,19.01408450704225,4.438280166435505,26.85,23.149999999999995,2.45,15.0,21.7,7.95,2.899999999999995
