YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202306,서림칡냉면,20050502,단품요리 전문,제주 제주시 화북일동 1948-19번지,6.93069306930693,47.128712871287135,0.0,15.940594059405939,0.0,63.069306930693074,6.93069306930693,56.35097493036211,39.690000000000005,30.31,2.73,11.55,25.06,22.89,7.7700000000000005
202306,집나간왕새우바람난조개,20141231,단품요리 전문,제주 서귀포시 서귀동 418-5번지,0.0,0.0,41.21212121212121,1.212121212121208,37.57575757575758,55.75757575757572,24.24242424242424,39.483500717360116,49.84,30.16,14.879999999999999,18.71999999999999,24.88,15.84,5.68
202306,낙지친구,20010829,단품요리 전문,제주 제주시 연동 292-42번지 101호,4.666666666666662,16.8,26.13333333333333,22.400000000000002,0.0,43.86666666666666,26.13333333333333,43.69942196531792,39.620000000000005,30.38,6.58,12.81,21.21,20.229999999999997,9.17
202306,스모프치킨 고산점,20180207,치킨,제주 제주시 한경면 고산리 2226번지 1층,0.0,0.0,74.07407407407408,2.96296296296296,2.96296296296296,65.18518518518518,14.81481481481481,39.26829268292683,44.96000000000001,35.03999999999999,7.199999999999999,12.24,31.12,19.04,10.4
202306,서진이네해장국24시감자탕본점,20220714,단품요리 전문,제주 제주시 노형동 938-9번지,0.0,0.0,52.53731343283582,3.5820895522388003,23.880597014925367,50.149253731343265,29.850746268656714,40.88642659279778,51.36,28.64,21.6,23.439999999999998,17.28,14.079999999999998,3.6799999999999997
202306,랍씨네,20221116,단품요리 전문,제주 서귀포시 성산읍 고성리 559-17번지 1층,0.0,23.07692307692307,38.46153846153846,38.46153846153846,0.0,61.53846153846152,38.461538461538446,3.38983050847457,62.5,37.5,23.19999999999999,25.0,19.6,26.8,5.4
202306,만복흑돼지,20121024,단품요리 전문,제주 서귀포시 안덕면 화순리 1868-8번지 만복흑돼지,1.3333333333333282,12.0,54.66666666666667,12.0,0.0,57.333333333333314,22.666666666666664,2.7250608272506085,42.160000000000004,37.839999999999996,10.8,19.28,22.400000000000002,16.4,11.120000000000001
202306,오구삼구민물장어아구찜,20160222,단품요리 전문,제주 서귀포시 남원읍 남원리 92번지,12.631578947368416,14.03508771929824,33.68421052631578,19.649122807017537,0.0,51.929824561403485,28.07017543859648,50.49180327868853,44.88,35.12,2.08,9.52,17.68,26.16,24.56
202306,도남돼지,20181206,가정식,제주 제주시 화북이동 2388-2번지 1층,0.0,0.0,86.53846153846155,0.0,3.461538461538456,55.38461538461536,34.6153846153846,61.85185185185185,60.11999999999999,29.880000000000003,13.68,30.959999999999997,27.36,15.84,2.16
202306,가파도별미식당,20161027,가정식,제주 서귀포시 대정읍 상모리 3944-14번지,9.0,45.0,23.999999999999993,11.999999999999996,0.0,56.99999999999998,32.99999999999999,44.01459854014598,45.81,44.19,3.1500000000000004,12.78,26.189999999999998,30.869999999999994,17.1
202306,동홍소량,20150617,가정식,제주 서귀포시 동홍동 107-10번지,0.0,9.090909090909088,65.45454545454545,5.454545454545448,0.0,52.72727272727272,27.27272727272727,72.89293849658313,51.44,28.56,5.5200000000000005,12.48,27.68,23.919999999999998,10.4
202306,검은쇠몰고오는,20220919,가정식,제주 제주시 연동 296-7번지,0.0,24.324324324324326,41.351351351351354,24.324324324324326,0.0,65.67567567567566,24.324324324324316,20.25,53.64,36.35999999999999,5.67,18.81,24.48,26.099999999999998,14.940000000000001
202306,제주여행가야밀면,20180403,가정식,제주 제주시 노형동 907-3번지 1층,5.302325581395348,23.16279069767442,12.558139534883718,18.97674418604651,0.0,44.09302325581394,15.90697674418604,38.28190158465388,41.1,18.9,9.12,16.32,15.72,12.719999999999999,6.18
