관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,3월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
갈중이,제주특별자치도 서귀포시 사계남로216번길 24-61 갈중이 ,관광지,인문(문화/예술/역사),체험관광지,전통체험,500.0,3.0,51.0,6.0,7.0,8.0,6.0,9.0,9.0,6.0
감수굴밭담길,제주특별자치도 제주시 구좌읍 평대7길 34 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,551.0,3.0,62.0,10.0,5.0,14.0,7.0,12.0,6.0,8.0
고산일과해안도로,제주특별자치도 서귀포시 대정읍 신도리 3135-1 ,관광지,자연,자연관광지,자연생태관광지,542.0,3.0,47.0,10.0,6.0,10.0,6.0,9.0,3.0,3.0
관음사야영장,제주특별자치도 제주시 산록북로 588 (오등동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",1369.0,3.0,132.0,19.0,15.0,22.0,22.0,20.0,18.0,16.0
귤빛캠핑장,제주특별자치도 제주시 조천읍 함와로 428 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",808.0,3.0,60.0,9.0,12.0,6.0,10.0,9.0,6.0,8.0
금능포구,제주특별자치도 제주시 한림읍 금능리 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,457.0,3.0,49.0,5.0,9.0,8.0,9.0,8.0,5.0,5.0
금호리조트제주,제주특별자치도 서귀포시 남원읍 태위로 522-12 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1515.0,3.0,177.0,32.0,16.0,28.0,38.0,31.0,14.0,18.0
김경숙해바라기농장,제주특별자치도 제주시 번영로 854-1 (회천동) ,관광지,자연,자연관광지,자연생태관광지,4832.0,3.0,327.0,47.0,45.0,61.0,60.0,41.0,42.0,31.0
김녕요트투어,제주특별자치도 제주시 구좌읍 구좌해안로 229-16 ,레포츠,레포츠,수상 레포츠,요트,1566.0,3.0,128.0,19.0,16.0,22.0,22.0,24.0,8.0,17.0
노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 ,관광지,인문(문화/예술/역사),휴양관광지,공원,3274.0,3.0,474.0,64.0,61.0,96.0,76.0,67.0,49.0,61.0
노을해안로,제주특별자치도 서귀포시 대정읍 영락리 ,관광지,자연,자연관광지,자연생태관광지,1349.0,3.0,164.0,25.0,24.0,21.0,23.0,20.0,21.0,30.0
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,3.0,165.0,25.0,21.0,32.0,33.0,23.0,15.0,16.0
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,7386.0,3.0,571.0,85.0,85.0,101.0,88.0,90.0,56.0,66.0
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,관광지,자연,자연관광지,자연생태관광지,12241.0,3.0,777.0,104.0,107.0,107.0,117.0,141.0,90.0,111.0
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,3.0,333.0,52.0,51.0,54.0,54.0,58.0,30.0,34.0
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,3.0,161.0,16.0,22.0,36.0,30.0,23.0,13.0,21.0
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,3.0,314.0,42.0,51.0,44.0,48.0,60.0,29.0,40.0
돈내코힐리조트,제주특별자치도 서귀포시 돈내코로 180 (상효동),숙박,숙박,숙박시설,게스트하우스,422.0,3.0,43.0,4.0,9.0,5.0,5.0,8.0,5.0,7.0
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,3.0,98.0,16.0,19.0,15.0,11.0,22.0,9.0,6.0
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,3.0,38.0,4.0,5.0,6.0,5.0,6.0,4.0,8.0
라헨느리조트,제주특별자치도 제주시 명림로 384 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,3.0,47.0,5.0,4.0,7.0,9.0,15.0,2.0,5.0
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,3.0,662.0,117.0,104.0,116.0,114.0,83.0,49.0,79.0
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,3.0,92.0,16.0,10.0,10.0,13.0,24.0,11.0,8.0
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,3.0,84.0,12.0,8.0,16.0,13.0,17.0,11.0,7.0
바다해호텔,제주특별자치도 서귀포시 천지연로 3-1 (서귀동),숙박,숙박,숙박시설,게스트하우스,552.0,3.0,80.0,9.0,12.0,14.0,15.0,13.0,5.0,12.0
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,3.0,65.0,8.0,9.0,8.0,13.0,15.0,6.0,6.0
백패커스홈,제주특별자치도 서귀포시 중정로 24-7 (서귀동),숙박,숙박,숙박시설,게스트하우스,315.0,3.0,27.0,6.0,3.0,5.0,5.0,3.0,0.0,5.0
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,3.0,83.0,17.0,7.0,15.0,15.0,11.0,8.0,10.0
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,관광지,자연,자연관광지,자연생태관광지,836.0,3.0,104.0,16.0,19.0,18.0,12.0,18.0,8.0,13.0
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,3.0,219.0,33.0,26.0,42.0,39.0,31.0,17.0,31.0
브릭216,제주특별자치도 서귀포시 이어도로 216 (대포동),숙박,숙박,숙박시설,게스트하우스,296.0,3.0,24.0,3.0,2.0,8.0,4.0,4.0,2.0,1.0
비스타리조트,제주특별자치도 제주시 서해안로 74 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,191.0,3.0,22.0,7.0,1.0,5.0,2.0,0.0,3.0,4.0
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,3.0,196.0,24.0,31.0,32.0,31.0,29.0,22.0,27.0
산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3336.0,3.0,204.0,23.0,22.0,39.0,42.0,29.0,26.0,23.0
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,3.0,216.0,29.0,35.0,34.0,47.0,27.0,17.0,27.0
삼매봉,제주특별자치도 서귀포시 서홍동 820-2,관광지,인문(문화/예술/역사),휴양관광지,공원,630.0,3.0,79.0,10.0,9.0,15.0,12.0,18.0,9.0,6.0
삼양해안도로,제주특별자치도 제주시 삼양삼동 2582-1 ,관광지,자연,자연관광지,자연생태관광지,481.0,3.0,37.0,8.0,5.0,6.0,5.0,5.0,7.0,1.0
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271 (호근동),관광지,인문(문화/예술/역사),휴양관광지,헬스투어,11271.0,3.0,1026.0,171.0,152.0,176.0,169.0,155.0,75.0,128.0
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882 ,관광지,자연,자연관광지,자연휴양림,2851.0,3.0,301.0,56.0,33.0,64.0,44.0,43.0,27.0,34.0
서프라이즈테마파크,제주특별자치도 제주시 조천읍 남조로 2243 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1994.0,3.0,225.0,25.0,24.0,26.0,21.0,99.0,9.0,21.0
성읍녹차마을,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1271.0,3.0,136.0,23.0,16.0,23.0,19.0,24.0,17.0,14.0
성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1912.0,3.0,138.0,19.0,15.0,26.0,20.0,29.0,15.0,14.0
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,11292.0,3.0,811.0,118.0,109.0,139.0,142.0,127.0,74.0,102.0
소노캄제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1885.0,3.0,213.0,27.0,38.0,33.0,37.0,29.0,20.0,29.0
소인국테마파크,제주특별자치도 서귀포시 안덕면 중산간서로 1878 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3988.0,3.0,414.0,62.0,62.0,62.0,66.0,68.0,36.0,58.0
송악산둘레길,제주특별자치도 서귀포시 대정읍 상모리 245,관광지,레포츠,육상 레포츠,트래킹,18146.0,3.0,241.0,46.0,36.0,44.0,47.0,34.0,14.0,20.0
송악카트체험장,제주특별자치도 서귀포시 대정읍 송악관광로 404 ,레포츠,레포츠,육상 레포츠,카트,540.0,3.0,51.0,9.0,5.0,6.0,11.0,5.0,10.0,5.0
쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128 (하효동),관광지,자연,자연관광지,계곡,38097.0,3.0,4710.0,634.0,657.0,769.0,723.0,668.0,575.0,684.0
수목원테마파크,제주특별자치도 제주시 은수길 69 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3236.0,3.0,293.0,54.0,44.0,38.0,51.0,43.0,20.0,43.0
술다끄는집,제주특별자치도 서귀포시 성읍정의현로56번길 5 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,299.0,3.0,40.0,4.0,3.0,7.0,3.0,11.0,1.0,11.0
쉬리의언덕,제주특별자치도 서귀포시 색달동 3093-1,관광지,자연,자연관광지,자연생태관광지,1722.0,3.0,193.0,24.0,30.0,27.0,38.0,26.0,20.0,28.0
스누피가든,제주특별자치도 제주시 구좌읍 금백조로 930 스누피 공원,관광지,인문(문화/예술/역사),휴양관광지,테마공원,4482.0,3.0,435.0,41.0,54.0,61.0,62.0,142.0,33.0,42.0
스타빌,제주특별자치도 서귀포시 광평로 34-154 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",910.0,3.0,101.0,13.0,13.0,20.0,13.0,20.0,9.0,13.0
신비의도로,제주특별자치도 제주시 노형동 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,4799.0,3.0,442.0,60.0,69.0,97.0,73.0,66.0,39.0,38.0
신산공원,제주특별자치도 제주시 신산로 92-12 (일도이동),관광지,인문(문화/예술/역사),휴양관광지,공원,1336.0,3.0,201.0,20.0,28.0,45.0,40.0,22.0,17.0,29.0
신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1 ,관광지,자연,자연관광지,자연생태관광지,8862.0,3.0,747.0,95.0,100.0,131.0,101.0,146.0,86.0,88.0
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리 478-1,관광지,인문(문화/예술/역사),체험관광지,이색체험,757.0,3.0,71.0,6.0,10.0,11.0,14.0,10.0,13.0,7.0
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39 ,레포츠,인문(문화/예술/역사),체험관광지,이색거리,745.0,3.0,81.0,14.0,8.0,10.0,14.0,16.0,9.0,10.0
싱계물공원,제주특별자치도 제주시 한경면 신창리 1322-1 ,관광지,자연,자연관광지,자연생태관광지,4067.0,3.0,392.0,58.0,50.0,62.0,72.0,61.0,53.0,36.0
씨오르리조트,제주특별자치도 서귀포시 이어도로 989 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,393.0,3.0,49.0,2.0,8.0,13.0,5.0,12.0,3.0,6.0
아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46 (해안동),관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2457.0,3.0,229.0,27.0,37.0,36.0,45.0,40.0,21.0,23.0
안덕계곡,제주특별자치도 서귀포시 안덕면 일주서로 1524 ,관광지,자연,자연관광지,계곡,4621.0,3.0,396.0,57.0,58.0,69.0,63.0,63.0,38.0,48.0
어영공원,제주특별자치도 제주시 서해안로 451 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1250.0,3.0,119.0,17.0,18.0,20.0,18.0,22.0,8.0,16.0
엉덩물계곡,제주특별자치도 서귀포시 중문관광로 192 (중문동),관광지,자연,자연관광지,계곡,5162.0,3.0,1675.0,232.0,196.0,290.0,268.0,289.0,197.0,203.0
에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,405.0,3.0,49.0,14.0,5.0,7.0,7.0,3.0,7.0,6.0
에코랜드테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,14927.0,3.0,1199.0,166.0,176.0,178.0,170.0,266.0,95.0,148.0
엠버리조트,제주특별자치도 제주시 1100로 2671-51 (노형동),숙박,숙박,숙박시설,게스트하우스,47.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
예술공간이아,제주특별자치도 제주시 중앙로14길 21 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,571.0,3.0,44.0,8.0,6.0,4.0,8.0,7.0,4.0,7.0
와이리조트제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,428.0,3.0,58.0,4.0,3.0,10.0,7.0,8.0,11.0,15.0
용담레포츠공원,제주특별자치도 제주시 서해안로 580 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1821.0,3.0,167.0,31.0,30.0,27.0,22.0,25.0,15.0,17.0
용연,제주특별자치도 제주시 용담일동 2581-4,관광지,자연,자연관광지,계곡,4859.0,3.0,458.0,69.0,64.0,77.0,77.0,69.0,44.0,58.0
월령선인장군락지,제주특별자치도 제주시 한림읍 월령3길 27-4 ,관광지,자연,자연관광지,자연생태관광지,5452.0,3.0,666.0,84.0,88.0,120.0,113.0,82.0,73.0,106.0
월정리해안도로,제주특별자치도 제주시 구좌읍 월정리 652-4 ,관광지,자연,자연관광지,자연생태관광지,1135.0,3.0,92.0,10.0,11.0,13.0,19.0,15.0,9.0,15.0
윈드1947카트테마파크,제주특별자치도 서귀포시 토평공단로 78-27 ,레포츠,레포츠,육상 레포츠,카트,3930.0,3.0,228.0,35.0,33.0,40.0,35.0,37.0,22.0,26.0
유수암캠핑장,제주특별자치도 제주시 애월읍 하소로 684-25 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",361.0,3.0,43.0,9.0,6.0,5.0,9.0,12.0,1.0,1.0
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2759.0,3.0,259.0,46.0,46.0,41.0,31.0,44.0,24.0,27.0
일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,관광지,인문(문화/예술/역사),휴양관광지,공원,4391.0,3.0,409.0,62.0,52.0,80.0,62.0,70.0,38.0,45.0
장생의숲길,제주특별자치도 제주시 명림로 584 (봉개동) ,관광지,자연,자연관광지,자연휴양림,1756.0,3.0,179.0,21.0,26.0,24.0,30.0,33.0,20.0,25.0
제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2173.0,3.0,147.0,19.0,16.0,31.0,18.0,28.0,15.0,20.0
제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,4234.0,3.0,490.0,88.0,63.0,78.0,79.0,63.0,49.0,70.0
제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2609.0,3.0,203.0,30.0,31.0,30.0,29.0,30.0,18.0,35.0
제주러브랜드,제주특별자치도 제주시 1100로 2894-72 (연동),관광지,인문(문화/예술/역사),휴양관광지,테마공원,4360.0,3.0,337.0,49.0,39.0,52.0,49.0,66.0,35.0,47.0
제주바다체험장,제주특별자치도 제주시 구좌읍 일주동로 1777 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1227.0,3.0,117.0,14.0,18.0,27.0,18.0,14.0,13.0,13.0
제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-36 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",385.0,3.0,40.0,5.0,2.0,7.0,10.0,7.0,1.0,8.0
제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60 (오등동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1639.0,3.0,121.0,24.0,10.0,20.0,23.0,22.0,9.0,13.0
제주빅볼랜드,제주특별자치도 제주시 구좌읍 송당리 산164-4,레포츠,레포츠,복합 레포츠,복합 레포츠,3658.0,3.0,279.0,45.0,40.0,54.0,46.0,37.0,27.0,30.0
제주아이브리조트,제주특별자치도 서귀포시 산록남로 1966-34 (영남동),관광지,인문(문화/예술/역사),휴양관광지,관광단지,709.0,3.0,79.0,14.0,17.0,13.0,12.0,11.0,4.0,8.0
